constituency_code,candidate,party,constituency,state,votes
S2540,NOTA,None of the Above,TAPAN,WEST BENGAL,1441
S25177,KALYANI HALDAR,Indian National Congress,ULUBERIA UTTAR,WEST BENGAL,1438
S2541,NOTA,None of the Above,GANGARAMPUR,WEST BENGAL,1438
S2513,NOTA,None of the Above,FALAKATA,WEST BENGAL,1432
S25228,MANMATHA NATH DOLAI,Independent,KHARAGPUR,WEST BENGAL,1429
S25167,SUGATO ROY CHAUDHURI,Indian National Congress,MANIKTALA,WEST BENGAL,1426
S2562,OMAR KHAYYAM (ZIKO),Socialist Unity Centre Of India (COMMUNIST),BHAGAWANGOLA,WEST BENGAL,1423
S259,NOTA,None of the Above,TUFANGANJ,WEST BENGAL,1421
S25101,ANGSHUMAN ROY,Indian National Congress,ASHOKNAGAR,WEST BENGAL,1417
S25143,PANNALAL HALDER,Independent,DIAMOND HARBOUR,WEST BENGAL,1410
S25180,SK HAFIZUR RAHAMAN,Indian National Congress,BAGNAN,WEST BENGAL,1408
S25237,MRITYUNJAY SAREN,Independent,BINPUR,WEST BENGAL,1406
S2580,MOHIUDDIN MONDAL,Socialist Unity Centre Of India (COMMUNIST),KALIGANJ,WEST BENGAL,1406
S2514,ISHAK RABHA,Bahujan Samaj Party,MADARIHAT,WEST BENGAL,1406
S2538,GOLAM MORTUJA MONDAL,Indian National Congress,KUMARGANJ,WEST BENGAL,1404
S2551,SAFIUL HOQUE,Independent,ENGLISH BAZAR,WEST BENGAL,1402
S25128,NOTA,None of the Above,BASANTI,WEST BENGAL,1402
S25202,CHAYANA KHAN,Bahujan Samaj Party,KHANAKUL,WEST BENGAL,1400
S25257,ANIRBAN DAKUA,Independent,INDUS,WEST BENGAL,1400
S25257,NANDA MONDAL,Independent,INDUS,WEST BENGAL,1400
S25208,KAJAL NAYEK DAS,Indian National Congress,MAHISADAL,WEST BENGAL,1399
S2524,MOHAN SHARMA,Independent,KURSEONG,WEST BENGAL,1399
S25140,ASIT LAL NAG,Indian National Congress,BARUIPUR PASCHIM,WEST BENGAL,1397
S25139,SABIR ALI SARDAR,Indian National Congress,CANNING PURBA,WEST BENGAL,1397
S2584,SUBHANKAR HALDAR,Independent,NABADWIP,WEST BENGAL,1396
S25204,NOTA,None of the Above,PANSKURA PURBA,WEST BENGAL,1396
S251,HITEN BARMAN,Socialist Unity Centre Of India (COMMUNIST),MEKLIGANJ,WEST BENGAL,1392
S2529,GUDDY RIAZ,Indian National Congress,ISLAMPUR,WEST BENGAL,1391
S2522,ALDRIN LEPCHA,Independent,KALIMPONG,WEST BENGAL,1389
S25196,SK MOJAFFAR,Independent,HARIPAL,WEST BENGAL,1388
S25122,SUKANTA ROY,Independent,MINAKHAN,WEST BENGAL,1387
S2599,NOTA,None of the Above,BADURIA,WEST BENGAL,1387
S25236,SUSHRITA SAREN,Socialist Unity Centre Of India (COMMUNIST),MEDINIPUR,WEST BENGAL,1386
S256,MANIK ROY,Aam Janata Unnayan party,SITAI,WEST BENGAL,1384
S25116,NOTA,None of the Above,BIDHANNAGAR,WEST BENGAL,1382
S25143,NOTA,None of the Above,DIAMOND HARBOUR,WEST BENGAL,1379
S25133,NOTA,None of the Above,KULPI,WEST BENGAL,1378
S25246,DHARANI DHAR BAURI,Independent,RAGHUNATHPUR,WEST BENGAL,1378
S2564,PRALLAD MAHATO,Bahujan Samaj Party,MURSHIDABAD,WEST BENGAL,1376
S2565,BARUN MANDAL,Socialist Unity Centre Of India (COMMUNIST),NABAGRAM,WEST BENGAL,1375
S25231,RUMA PATRA,Independent,GHATAL,WEST BENGAL,1374
S2575,MUSTAFIJUR RAHAMAN,Independent,DOMKAL,WEST BENGAL,1373
S2544,MIRANA SARKAR,Independent,GAZOLE,WEST BENGAL,1372
S25107,NOTA,None of the Above,NOAPARA,WEST BENGAL,1372
S25191,SUKDEB BISWAS,Socialist Unity Centre Of India (COMMUNIST),BALAGARH,WEST BENGAL,1372
S2535,SABINAY DAS,Independent,RAIGANJ,WEST BENGAL,1372
S2523,MILAN THOKAR,Rastriya Aam Jan Seva Party,DARJEELING,WEST BENGAL,1371
S25147,SUBRATA DUTTA,Indian National Congress,SONARPUR DAKSHIN,WEST BENGAL,1368
S25225,SK ALAM HOSSAIN,Indian National Congress,NARAYANGARH,WEST BENGAL,1367
S25280,SOUVIK MUKHERJEE,Indian National Congress,ASANSOL DAKSHIN,WEST BENGAL,1367
S2586,ALOK CHATTERJEE,Indian National Congress,SANTIPUR,WEST BENGAL,1365
S2557,BADIRUL ISLAM,Independent,SUTI,WEST BENGAL,1365
S25122,DEBABRATA MONDAL,Independent,MINAKHAN,WEST BENGAL,1362
S25263,NOTA,None of the Above,MONTESWAR,WEST BENGAL,1360
S2572,NOTA,None of the Above,BAHARAMPUR,WEST BENGAL,1359
S2585,BOMKESH GHOSH,Independent,KRISHNANAGAR DAKSHIN,WEST BENGAL,1359
S2583,BIDHAN HALDER,Bahujan Samaj Party,KRISHNANAGAR UTTAR,WEST BENGAL,1358
S25222,SUNDAR MOHAN MURMU,Bahujan Samaj Party,JHARGRAM,WEST BENGAL,1356
S25261,SANJU POREL,Independent,RAINA,WEST BENGAL,1354
S255,KAMAL BARMAN,Amra Bangalee,SITALKUCHI,WEST BENGAL,1352
S25194,DEBASHISH MUKHERJEE,Independent,CHANDITALA,WEST BENGAL,1348
S25178,UTTAM KUMAR MONDAL,Independent,ULUBERIA DAKSHIN,WEST BENGAL,1348
S25191,NOTA,None of the Above,BALAGARH,WEST BENGAL,1347
S25250,RABINDRANATH HEMBROM,Independent,RAIPUR,WEST BENGAL,1345
S25112,KALLOL MUKHERJEE,Indian National Congress,KAMARHATI,WEST BENGAL,1345
S2576,NOTA,None of the Above,JALANGI,WEST BENGAL,1345
S25195,TAPAS PAUL,Independent,JANGIPARA,WEST BENGAL,1340
S25168,TARAK PAL,Indian National Congress,KASHIPUR-BELGACHHIA,WEST BENGAL,1340
S25237,SAMAY HANSDA,Independent,BINPUR,WEST BENGAL,1339
S25223,NOTA,None of the Above,KESHIARY,WEST BENGAL,1338
S25229,CHITTA RANJAN JANA,Indian National Congress,DEBRA,WEST BENGAL,1337
S25242,SHOBHA MAHATO,Socialist Unity Centre Of India (COMMUNIST),PURULIA,WEST BENGAL,1335
S25264,NOTA,None of the Above,KALNA,WEST BENGAL,1333
S25265,PRABIR GANGULI,Indian National Congress,MEMARI,WEST BENGAL,1332
S2552,NOTA,None of the Above,MOTHABARI,WEST BENGAL,1328
S25124,NOTA,None of the Above,BASIRHAT DAKSHIN,WEST BENGAL,1327
S256,NOTA,None of the Above,SITAI,WEST BENGAL,1324
S2517,SUJIT MANDAL,Independent,JALPAIGURI,WEST BENGAL,1322
S2518,NOTA,None of the Above,RAJGANJ,WEST BENGAL,1322
S2544,BIJOY KUMAR BISWAS,Independent,GAZOLE,WEST BENGAL,1321
S25223,KALACHAND TUDU,Indian National Congress,KESHIARY,WEST BENGAL,1319
S25192,SEKH NASIRUDDIN,Aam Janata Unnayan party,PANDUA,WEST BENGAL,1319
S25276,DIPAK DHALI,Independent,DURGAPUR PURBA,WEST BENGAL,1318
S25109,NOTA,None of the Above,KHARDAHA,WEST BENGAL,1316
S25240,MIHIR CHANDRA MAHATO,Independent,BAGHMUNDI,WEST BENGAL,1315
S25291,ANAS AHMED,Aam Janata Unnayan party,RAMPURHAT,WEST BENGAL,1311
S25231,NOTA,None of the Above,GHATAL,WEST BENGAL,1308
S25220,BANKA CHAND MANDI,Independent,NAYAGRAM,WEST BENGAL,1305
S25226,NOTA,None of the Above,SABANG,WEST BENGAL,1305
S2574,HUMAYUN KABIR SEKH,Independent,NOWDA,WEST BENGAL,1305
S25280,DIPIKA BAURI,Independent,ASANSOL DAKSHIN,WEST BENGAL,1304
S25172,NOTA,None of the Above,SHIBPUR,WEST BENGAL,1300
S2573,NOTA,None of the Above,HARIHARPARA,WEST BENGAL,1300
S25160,NOTA,None of the Above,RASHBEHARI,WEST BENGAL,1296
S25249,MONORANJAN BESRA,Ambedkarite Party of India,RANIBANDH,WEST BENGAL,1295
S2534,MINTU BARMAN,Independent,KALIAGANJ,WEST BENGAL,1293
S25224,NOTA,None of the Above,KHARAGPUR SADAR,WEST BENGAL,1290
S25275,NOTA,None of the Above,PANDABESWAR,WEST BENGAL,1289
S2536,SWAPAN KUMAR RAY,Independent,ITAHAR,WEST BENGAL,1289
S25216,NOTA,None of the Above,KANTHI DAKSHIN,WEST BENGAL,1288
S251,ILA RANI ROY,Indian National Congress,MEKLIGANJ,WEST BENGAL,1288
S25268,FAJAR ALI SEIKH,Aam Janata Unnayan party,PURBASTHALI DAKSHIN,WEST BENGAL,1288
S25101,TAPAS BANERJEE,Independent,ASHOKNAGAR,WEST BENGAL,1285
S2583,JOYDIP CHAUDHURI,Socialist Unity Centre Of India (COMMUNIST),KRISHNANAGAR UTTAR,WEST BENGAL,1284
S25142,ABDUL MAJID HALDER,Indian National Congress,MAGRAHAT PASCHIM,WEST BENGAL,1283
S25169,PRIYANKA CHOUDHURY,Indian National Congress,BALLY,WEST BENGAL,1283
S25121,MRINAL MALLICK,Independent,HAROA,WEST BENGAL,1279
S25128,GOURI NASKAR,Independent,BASANTI,WEST BENGAL,1277
S25217,NOTA,None of the Above,RAMNAGAR,WEST BENGAL,1277
S2581,JEBUNNESSA MUNSHI,Aam Janata Unnayan party,NAKASHIPARA,WEST BENGAL,1276
S25120,ANISUR RAHAMAN,Independent,DEGANGA,WEST BENGAL,1275
S2567,RAKESH BAGDI,Independent,BURWAN,WEST BENGAL,1275
S25155,NOTA,None of the Above,MAHESHTALA,WEST BENGAL,1273
S25245,JAGANNATH BAURI,Socialist Unity Centre Of India (COMMUNIST),PARA,WEST BENGAL,1273
S25275,UTTAM KUMAR ROY,Indian National Congress,PANDABESWAR,WEST BENGAL,1273
S2598,BIDYUT MONDAL,Independent,SWARUPNAGAR,WEST BENGAL,1271
S25259,NOTA,None of the Above,KHANDAGHOSH,WEST BENGAL,1271
S25261,SHIULI SINGH,Independent,RAINA,WEST BENGAL,1267
S2560,JOGES MARJIT,Independent,SAGARDIGHI,WEST BENGAL,1266
S2569,VIVEKANANDA GHOSH,Independent,BHARATPUR,WEST BENGAL,1265
S25255,SHASHIBHUSAN BANERJEE,Socialist Unity Centre Of India (COMMUNIST),BISHNUPUR,WEST BENGAL,1264
S25288,RATNA SEN,Indian National Congress,LABPUR,WEST BENGAL,1263
S25151,SARASWATI MONDAL,Independent,SONARPUR UTTAR,WEST BENGAL,1262
S25205,NOTA,None of the Above,PANSKURA PASCHIM,WEST BENGAL,1262
S25269,SUKHCHAND GHOSH,Independent,PURBASTHALI UTTAR,WEST BENGAL,1261
S25287,JOYSHRI HAZRA,Independent,NANOOR,WEST BENGAL,1260
S2593,HIMANTI DAS,Indian National Congress,HARINGHATA,WEST BENGAL,1259
S25177,NANDALAL GHUKU,Independent,ULUBERIA UTTAR,WEST BENGAL,1258
S25159,PRADIP PRASAD,Indian National Congress,BHABANIPUR,WEST BENGAL,1257
S25131,NASIR UDDIN AHAMED,Indian National Congress,KAKDWIP,WEST BENGAL,1256
S2544,SUSHIL CHANDRA BARMAN,Ambedkarite Party of India,GAZOLE,WEST BENGAL,1255
S25176,NOTA,None of the Above,ULUBERIA PURBA,WEST BENGAL,1251
S2528,MD NASIRUDDIN,Independent,CHOPRA,WEST BENGAL,1250
S25222,PRABIR MAHATA,Independent,JHARGRAM,WEST BENGAL,1250
S25168,NOTA,None of the Above,KASHIPUR-BELGACHHIA,WEST BENGAL,1250
S25238,BIJAY KUMAR MANDI,Independent,BANDWAN,WEST BENGAL,1249
S25284,SUDHAN BAURI,Independent,DUBRAJPUR,WEST BENGAL,1245
S2543,MANJLA MARDI,Independent,HABIBPUR,WEST BENGAL,1245
S25250,SUKLAL TUDU,Aam Janata Unnayan party,RAIPUR,WEST BENGAL,1242
S256,SUNIL CHANDRA MAHANTA,Independent,SITAI,WEST BENGAL,1241
S25106,MANDIRA CHAKRABORTY,Indian National Congress,JAGATDAL,WEST BENGAL,1240
S25121,MD. RABIUL MOLLAH,Indian National Congress,HAROA,WEST BENGAL,1237
S25140,TILAK MONDAL,Independent,BARUIPUR PASCHIM,WEST BENGAL,1237
S2543,LAKHIN HEMBROM,Independent,HABIBPUR,WEST BENGAL,1235
S25223,SUNIL SINGH,Socialist Unity Centre Of India (COMMUNIST),KESHIARY,WEST BENGAL,1233
S2518,RADHU MANDAL,Bahujan Samaj Party,RAJGANJ,WEST BENGAL,1232
S2598,NOTA,None of the Above,SWARUPNAGAR,WEST BENGAL,1230
S25125,MOKADDAS HOSSAIN,Independent,BASIRHAT UTTAR,WEST BENGAL,1229
S2588,MILAN KUMAR MANDAL,Independent,KRISHNAGANJ,WEST BENGAL,1229
S25265,NOTA,None of the Above,MEMARI,WEST BENGAL,1229
S25115,NARAYAN  MANDAL,Independent,RAJARHAT NEW TOWN,WEST BENGAL,1227
S25192,RABIN BASKEY,Ambedkarite Party of India,PANDUA,WEST BENGAL,1227
S2511,ARJUN INDWAR,Mulnibasi Party of India,KALCHINI,WEST BENGAL,1227
S2511,RANAJIT RABHA,Independent,KALCHINI,WEST BENGAL,1227
S2514,SARADIP NARJEENARY,Independent,MADARIHAT,WEST BENGAL,1226
S2528,NOTA,None of the Above,CHOPRA,WEST BENGAL,1225
S25294,SAJIDA KHATUN,Independent,MURARAI,WEST BENGAL,1225
S2526,NOTA,None of the Above,SILIGURI,WEST BENGAL,1224
S2590,NOTA,None of the Above,RANAGHAT DAKSHIN,WEST BENGAL,1223
S25226,TAPAN KUMAR SASMAL,Socialist Unity Centre Of India (COMMUNIST),SABANG,WEST BENGAL,1221
S25123,SAJAL KUMAR SARDAR,Independent,SANDESHKHALI,WEST BENGAL,1221
S25134,GUNASINDHU HALDAR,Socialist Unity Centre Of India (COMMUNIST),RAIDIGHI,WEST BENGAL,1216
S2557,MD SANAUL HOQUE,Independent,SUTI,WEST BENGAL,1212
S25182,ASIT BAKULY,Indian National Congress,UDAYNARAYANPUR,WEST BENGAL,1211
S25219,NOTA,None of the Above,DANTAN,WEST BENGAL,1211
S2599,BEDORA BIBI,Independent,BADURIA,WEST BENGAL,1211
S25221,SUBHASH MAHATO,Independent,GOPIBALLAVPUR,WEST BENGAL,1209
S2575,NOTA,None of the Above,DOMKAL,WEST BENGAL,1207
S25211,AHMED SK. TASLIM,Indian National Congress,CHANDIPUR,WEST BENGAL,1207
S25246,MAHADEB BAURI,Bahujan Samaj Party,RAGHUNATHPUR,WEST BENGAL,1205
S2542,MIHIR CHANDRA RAY,Independent,HARIRAMPUR,WEST BENGAL,1205
S25108,SAMBHU DAS,Indian National Congress,BARRACKPUR,WEST BENGAL,1202
S25201,SAMIR ROY,Bahujan Samaj Party,GOGHAT,WEST BENGAL,1202
S2549,NOTA,None of the Above,MANIKCHAK,WEST BENGAL,1201
S25252,ARUN CHAND,Rashtriya Lok Janshakti Party,BANKURA,WEST BENGAL,1200
S255,GAJENDRA  BARMAN,Independent,SITALKUCHI,WEST BENGAL,1199
S25207,NOTA,None of the Above,NANDAKUMAR,WEST BENGAL,1198
S25279,SWARUP GOPE (RAKHU),Independent,JAMURIA,WEST BENGAL,1197
S25108,NOTA,None of the Above,BARRACKPUR,WEST BENGAL,1197
S25113,NOTA,None of the Above,BARANAGAR,WEST BENGAL,1197
S25163,RASHID IQBAL,Independent,ENTALLY,WEST BENGAL,1193
S2583,NOTA,None of the Above,KRISHNANAGAR UTTAR,WEST BENGAL,1192
S2533,DULAL CHANDRA SARKAR,Independent,HEMTABAD,WEST BENGAL,1191
S2575,AYESHA SIDDIQUA,Socialist Unity Centre Of India (COMMUNIST),DOMKAL,WEST BENGAL,1191
S25113,KALYANI CHAKRABORTY,Indian National Congress,BARANAGAR,WEST BENGAL,1191
S2563,MOSTOFA MONJUR ELAHI,Independent,RANINAGAR,WEST BENGAL,1190
S2548,LAKSHI NARAYAN CHOWDHURY,Independent,RATUA,WEST BENGAL,1190
S25219,SUBHASH DAS,Socialist Unity Centre Of India (COMMUNIST),DANTAN,WEST BENGAL,1189
S25269,NOTA,None of the Above,PURBASTHALI UTTAR,WEST BENGAL,1188
S25104,NOTA,None of the Above,NAIHATI,WEST BENGAL,1187
S25196,SUROJ PHUSTI,Independent,HARIPAL,WEST BENGAL,1187
S25246,MAMANI BOURI,Independent,RAGHUNATHPUR,WEST BENGAL,1186
S25128,GOPINATH NAIYA,Indian National Congress,BASANTI,WEST BENGAL,1186
S25286,ARUN DAS,Independent,BOLPUR,WEST BENGAL,1185
S25241,ASHOK KUMAR MURMU,Independent,JOYPUR,WEST BENGAL,1185
S25184,NOTA,None of the Above,DOMJUR,WEST BENGAL,1183
S2590,BIRENDRANATH PODDER,Bahujan Samaj Party,RANAGHAT DAKSHIN,WEST BENGAL,1181
S25264,NILRATAN BISWAS,Socialist Unity Centre Of India (COMMUNIST),KALNA,WEST BENGAL,1180
S25289,SANJAY METE,Bahujan Samaj Party,SAINTHIA,WEST BENGAL,1180
S25146,RABINDRANATH RANJAN,Bahujan Samaj Party,BISHNUPUR,WEST BENGAL,1178
S2599,QUTUBUDDIN AHMED,Independent,BADURIA,WEST BENGAL,1176
S25111,SUBHASHISH BHATTACHARYA (TATA),Indian National Congress,PANIHATI,WEST BENGAL,1175
S25102,S.MUKTAR AHAMED,Independent,AMDANGA,WEST BENGAL,1174
S25122,SUNAYANA BISWAS,Indian National Congress,MINAKHAN,WEST BENGAL,1171
S252,DR. HAREKRISHNA SARKAR,Independent,MATHABHANGA,WEST BENGAL,1168
S2537,PARESH ADHIKARI,Independent,KUSHMANDI,WEST BENGAL,1167
S2580,ARIKH AKHER,Indian Union Muslim League,KALIGANJ,WEST BENGAL,1167
S2589,BARNALI BISWAS,Independent,RANAGHAT UTTAR PURBA,WEST BENGAL,1167
S25294,NOTA,None of the Above,MURARAI,WEST BENGAL,1166
S257,PRABIR KUMAR ROY SARKAR,Independent,DINHATA,WEST BENGAL,1166
S25131,NOTA,None of the Above,KAKDWIP,WEST BENGAL,1165
S25123,YUDHISTHIR BHUMIJ,Indian National Congress,SANDESHKHALI,WEST BENGAL,1162
S25138,MILAN DAS,Independent,CANNING PASCHIM,WEST BENGAL,1161
S25101,NOTA,None of the Above,ASHOKNAGAR,WEST BENGAL,1161
S2515,NOTA,None of the Above,DHUPGURI,WEST BENGAL,1159
S25135,CHAND SARADER,Indian National Congress,MANDIRBAZAR,WEST BENGAL,1159
S25102,GOPAL GHOSH,Indian National Congress,AMDANGA,WEST BENGAL,1158
S25238,SOBHARAM MURMU,Independent,BANDWAN,WEST BENGAL,1154
S2546,BHUDEB DAS,Independent,HARISCHANDRAPUR,WEST BENGAL,1153
S25292,NOTA,None of the Above,HANSAN,WEST BENGAL,1153
S25262,GAURHARI PATRA,Bahujan Samaj Party,JAMALPUR,WEST BENGAL,1153
S25134,NOTA,None of the Above,RAIDIGHI,WEST BENGAL,1152
S25244,SUBHADIP PARAMANIK,Independent,KASHIPUR,WEST BENGAL,1148
S25112,NOTA,None of the Above,KAMARHATI,WEST BENGAL,1145
S25100,PRONOB BHATTACHARYYA,Indian National Congress,HABRA,WEST BENGAL,1145
S2558,NOTA,None of the Above,JANGIPUR,WEST BENGAL,1143
S25176,SK  FARHAN AKTAB,Independent,ULUBERIA PURBA,WEST BENGAL,1142
S25256,PABITRA MANDAL,Independent,KATULPUR,WEST BENGAL,1141
S2577,NOTA,None of the Above,KARIMPUR,WEST BENGAL,1140
S25277,DHRUBOJYOTI MUKHERJEE,Independent,DURGAPUR PASCHIM,WEST BENGAL,1138
S25273,MANASA METE,Socialist Unity Centre Of India (COMMUNIST),AUSGRAM,WEST BENGAL,1138
S25269,BABAN GHOSH,Aam Janata Unnayan party,PURBASTHALI UTTAR,WEST BENGAL,1137
S25166,PURNA GHOSH,Indian National Congress,SHYAMPUKUR,WEST BENGAL,1136
S25245,MITHUN BAURI,Bahujan Samaj Party,PARA,WEST BENGAL,1132
S25142,NOTA,None of the Above,MAGRAHAT PASCHIM,WEST BENGAL,1130
S25289,ASTAM MAL,Aam Janata Unnayan party,SAINTHIA,WEST BENGAL,1129
S25251,SUBHENDU MAHATA,Socialist Unity Centre Of India (COMMUNIST),TALDANGRA,WEST BENGAL,1128
S2519,DHANABALA ROY,Independent,DABGRAM-FULBARI,WEST BENGAL,1128
S25240,PARITOSH SINGH BABU,Socialist Unity Centre Of India (COMMUNIST),BAGHMUNDI,WEST BENGAL,1127
S2558,SOMA SAHA DAS,Independent,JANGIPUR,WEST BENGAL,1125
S25249,BABURAM KISKU,Independent,RANIBANDH,WEST BENGAL,1125
S25197,LABANI MAJHI,Independent,DHANEKHALI,WEST BENGAL,1121
S2519,NOTA,None of the Above,DABGRAM-FULBARI,WEST BENGAL,1121
S2585,NOTA,None of the Above,KRISHNANAGAR DAKSHIN,WEST BENGAL,1119
S25130,NARAYAN HALDAR,Socialist Unity Centre Of India (COMMUNIST),PATHARPRATIMA,WEST BENGAL,1119
S252,KSHITENDRA NATH BARMAN,Indian National Congress,MATHABHANGA,WEST BENGAL,1118
S2513,UKIL CHANDRA BHUIMALI,Socialist Unity Centre Of India (COMMUNIST),FALAKATA,WEST BENGAL,1118
S2574,NOTA,None of the Above,NOWDA,WEST BENGAL,1118
S25274,KISHOR BISWAS,Bahujan Samaj Party,GALSI,WEST BENGAL,1116
S258,NOTA,None of the Above,NATABARI,WEST BENGAL,1113
S25189,Ratan Kumar Golder,Indian National Congress,CHANDANNAGAR,WEST BENGAL,1112
S25165,DEEPAK SINGH,Indian National Congress,JORASANKO,WEST BENGAL,1111
S2520,SHIBNATH ORAON,Socialist Unity Centre Of India (COMMUNIST),MAL,WEST BENGAL,1111
S25140,NOTA,None of the Above,BARUIPUR PASCHIM,WEST BENGAL,1110
S2591,NOTA,None of the Above,CHAKDAHA,WEST BENGAL,1110
S25171,NOTA,None of the Above,HOWRAH MADHYA,WEST BENGAL,1110
S25219,UTPAL DATTA,Indian National Congress,DANTAN,WEST BENGAL,1109
S25155,SUPRAKASH MANDAL,Independent,MAHESHTALA,WEST BENGAL,1109
S25209,KEYA RANI DAS,Aam Janata Unnayan party,HALDIA,WEST BENGAL,1108
S25249,SURAJIT BASKEY,Independent,RANIBANDH,WEST BENGAL,1108
S25245,BHASKAR MANDAL,Independent,PARA,WEST BENGAL,1108
S25236,SK. MAFIZUL HAQUE,Independent,MEDINIPUR,WEST BENGAL,1105
S25245,ASHOK RUHIDAS,Independent,PARA,WEST BENGAL,1104
S25143,BIKASH CHANDRA MONDAL,Bahujan Samaj Party,DIAMOND HARBOUR,WEST BENGAL,1103
S25188,KASHINATH SHAW,Aam Janata Unnayan party,SINGUR,WEST BENGAL,1103
S25193,NOTA,None of the Above,SAPTAGRAM,WEST BENGAL,1101
S25199,HABIBAR RAHAMAN SK,Indian National Congress,PURSURAH,WEST BENGAL,1099
S2597,ANIL KUMAR PANDEY,Indian National Congress,GAIGHATA,WEST BENGAL,1097
S252,MRITUNJOY BISWAS,Bahujan Samaj Party,MATHABHANGA,WEST BENGAL,1097
S25179,NOTA,None of the Above,SHYAMPUR,WEST BENGAL,1093
S2511,NARAYAN LAMA,Independent,KALCHINI,WEST BENGAL,1092
S25177,NOTA,None of the Above,ULUBERIA UTTAR,WEST BENGAL,1091
S25145,PALASH KR MONDAL,Independent,SATGACHHIA,WEST BENGAL,1091
S2527,RENUKA MARDI,Aam Janata Unnayan party,PHANSIDEWA,WEST BENGAL,1090
S2584,RAGHUNATH DAS,Independent,NABADWIP,WEST BENGAL,1089
S25134,ASISH KUMAR MANDAL,Indian National Congress,RAIDIGHI,WEST BENGAL,1089
S25229,NOTA,None of the Above,DEBRA,WEST BENGAL,1087
S2515,GANESH MAHATO,Independent,DHUPGURI,WEST BENGAL,1086
S2562,NOTA,None of the Above,BHAGAWANGOLA,WEST BENGAL,1085
S2588,SANKAR SARKAR,Indian National Congress,KRISHNAGANJ,WEST BENGAL,1085
S25291,DHANAPATI CHOUDHURY,Independent,RAMPURHAT,WEST BENGAL,1082
S25294,MOSARRAF,Independent,MURARAI,WEST BENGAL,1077
S25198,BHABANI PRASAD MONDAL,Indian National Congress,TARAKESWAR,WEST BENGAL,1077
S25239,RABILAL MANDI,Independent,BALARAMPUR,WEST BENGAL,1077
S25205,NARAYAN KINKAR MISHRA,Independent,PANSKURA PASCHIM,WEST BENGAL,1072
S2563,SUMIT NATH,Independent,RANINAGAR,WEST BENGAL,1071
S2569,JINNATUN NAHAR GULSAN BEGAM,Communist Party of India (Marxist-Leninist) (Liberation),BHARATPUR,WEST BENGAL,1067
S25152,MANAS SINHA ROY,Indian National Congress,TOLLYGANJ,WEST BENGAL,1066
S25209,NOTA,None of the Above,HALDIA,WEST BENGAL,1066
S25139,SUJIT NASKAR,Socialist Unity Centre Of India (COMMUNIST),CANNING PURBA,WEST BENGAL,1063
S2548,MANTU MANDAL,Peoples Party of India (Democratic),RATUA,WEST BENGAL,1063
S25127,BHUPAL CHANDRA DAS,Indian National Congress,GOSABA,WEST BENGAL,1062
S25206,NOTA,None of the Above,MOYNA,WEST BENGAL,1061
S25138,HARAN CHANDRA MISTRY,Indian National Congress,CANNING PASCHIM,WEST BENGAL,1058
S25167,NOTA,None of the Above,MANIKTALA,WEST BENGAL,1058
S25126,BISWAJIT ROY,Indian National Congress,HINGALGANJ,WEST BENGAL,1056
S25290,AJOY DE,Independent,MAYURESWAR,WEST BENGAL,1055
S2518,ANANTA KUMAR ROY,Socialist Unity Centre Of India (COMMUNIST),RAJGANJ,WEST BENGAL,1054
S2513,DIPANKAR BARMAN,Kamatapur Peoples Party (United),FALAKATA,WEST BENGAL,1047
S2533,BIKASH MONDAL,Independent,HEMTABAD,WEST BENGAL,1046
S2579,FAJLUR RAHAMAN SEKH,Bahujan Samaj Party,PALASHIPARA,WEST BENGAL,1045
S25106,RAJESH THAKUR,Independent,JAGATDAL,WEST BENGAL,1045
S25111,NOTA,None of the Above,PANIHATI,WEST BENGAL,1045
S25130,NOTA,None of the Above,PATHARPRATIMA,WEST BENGAL,1044
S2561,NOTA,None of the Above,LALGOLA,WEST BENGAL,1044
S25205,SK SIRAJUDDIN,Independent,PANSKURA PASCHIM,WEST BENGAL,1043
S2532,SK. MOHAMMAD ALAM,Independent,KARANDIGHI,WEST BENGAL,1042
S2582,SUDHANGSHU SARKAR,Bahujan Samaj Party,CHAPRA,WEST BENGAL,1039
S2553,MD FARUQUE SEKH,Bahujan Samaj Party,SUJAPUR,WEST BENGAL,1038
S25135,NOTA,None of the Above,MANDIRBAZAR,WEST BENGAL,1036
S25206,NIMAI BARMAN,Indian National Congress,MOYNA,WEST BENGAL,1034
S2513,TARUN BARMAN,Independent,FALAKATA,WEST BENGAL,1033
S25282,AKHTAR HUSSAIN MD,Independent,KULTI,WEST BENGAL,1033
S2578,JUDHISTHIR SARKAR,Independent,TEHATTA,WEST BENGAL,1032
S25278,AJAY KUMAR PASWAN,Independent,RANIGANJ,WEST BENGAL,1030
S25266,PRIYANKA DAS,Independent,BARDHAMAN UTTAR,WEST BENGAL,1028
S2554,DUNDUBHI SAHA(PAPAN),Revolutionary Socialist Party,BAISNABNAGAR,WEST BENGAL,1027
S25271,SUSMITA PRADHAN,Bahujan Samaj Party,KETUGRAM,WEST BENGAL,1026
S25250,SHUBHRA HEMBRAM (MURMU,Indian National Congress,RAIPUR,WEST BENGAL,1025
S25182,NOTA,None of the Above,UDAYNARAYANPUR,WEST BENGAL,1022
S25259,APURBALAL BISWAS,Bahujan Samaj Party,KHANDAGHOSH,WEST BENGAL,1022
S25212,PRANAB KUMAR MAHAPATRA,Indian National Congress,PATASHPUR,WEST BENGAL,1022
