constituency_code,candidate,party,constituency,state,votes
S04201,BHEEM KAMKAR,Independent,DUMRAON,BIHAR,2661
S044,MAHFOOZ ALAM,Aazad Samaj Party (Kanshi Ram),BAGAHA,BIHAR,2659
S0490,SANJIV CHAUDHRI,Independent,MINAPUR,BIHAR,2654
S0418,SHASHI RANJAN KUMAR ALIAS SONU SINGH,Independent,MADHUBAN,BIHAR,2647
S04102,VISHWAKARMA SHARMA,Jagrook Janta Party,KUCHAIKOTE,BIHAR,2646
S04134,ANKIT KUMAR MISHRA,Aam Aadmi Party,UJIARPUR,BIHAR,2624
S04116,VIJESH RAY,Independent,TARAIYA,BIHAR,2621
S04119,NOTA,None of the Above,GARKHA,BIHAR,2617
S0465,ASHAB ALAM,Jan Suraaj Party,BALRAMPUR,BIHAR,2614
S04222,NOTA,None of the Above,KUTUMBA,BIHAR,2614
S0450,MUSARRAT,Rashtriya Jansambhavna Party,JOKIHAT,BIHAR,2609
S047,NOTA,None of the Above,CHANPATIA,BIHAR,2609
S0475,NOTA,None of the Above,SAHARSA,BIHAR,2607
S04122,NOTA,None of the Above,SONEPUR,BIHAR,2606
S0416,ASHOK KUMAR YADAV,Independent,KALYANPUR,BIHAR,2605
S0418,KUNAL BHUSHAN ALIAS BITTU,Aam Aadmi Party,MADHUBAN,BIHAR,2602
S04188,SUNIL PASWAN,Rashtriya Lok Janshakti Party,PHULWARI,BIHAR,2598
S04130,NOTA,None of the Above,PATEPUR,BIHAR,2598
S0495,KUMARI SHEETAL,Aazad Samaj Party (Kanshi Ram),KANTI,BIHAR,2594
S04191,RAM PRAVESH YADAV,Bahujan Samaj Party,BIKRAM,BIHAR,2582
S04222,VIRAMANU KUMAR BHUSHAN,Independent,KUTUMBA,BIHAR,2578
S0470,AKHATAR MANSURI,The National Road Map Party of India,ALAMNAGAR,BIHAR,2576
S04138,ARVIND KUMAR,Aam Aadmi Party,BIBHUTIPUR,BIHAR,2574
S0477,SHAMIM AKHTAR,Jan Suraaj Party,MAHISHI,BIHAR,2571
S04132,DILIP ROY,Independent,WARISNAGAR,BIHAR,2568
S0492,ASHOK KUMAR,Bahujan Samaj Party,SAKRA,BIHAR,2564
S04232,VIBHUTI NARAYAN SINGH,Independent,BELAGANJ,BIHAR,2562
S0430,AMBIKA SAH,Rashtriya Jansambhavna Party,BELSAND,BIHAR,2559
S0434,SHANTI DEVI,Janshakti Janta Dal,BABUBARHI,BIHAR,2556
S04129,ACHUTANAND,Rashtriya Lok Janshakti Party,MAHNAR,BIHAR,2554
S04231,SHASHI KUMAR,Jan Suraaj Party,TIKARI,BIHAR,2552
S04222,PRAKASH KUMAR,Bahujan Samaj Party,KUTUMBA,BIHAR,2549
S0458,HAYAT ASHRAF,Independent,KASBA,BIHAR,2546
S04149,LALAN KUMAR,Independent,KHAGARIA,BIHAR,2545
S0453,SUJEET KUMAR PURVEY,Independent,THAKURGANJ,BIHAR,2544
S04105,INTEKHAB AHMAD,Jan Suraaj Party,SIWAN,BIHAR,2543
S0498,BINDA MAHATO,Bahujan Samaj Party,SAHEBGANJ,BIHAR,2541
S04121,MD SAMIM ANSARI,Bahujan Samaj Party,PARSA,BIHAR,2540
S04198,MANAN SHAH,Independent,SHAHPUR,BIHAR,2536
S04154,RAHUL KUMAR PASWAN,Independent,PIRPAINTI,BIHAR,2533
S04152,MAMTA KUMARI,Independent,BIHPUR,BIHAR,2530
S04241,SANTOSH KUMAR YADAV,Independent,JAMUI,BIHAR,2528
S04202,SUBHASH RAM,Bhartiya Sarthak Party,RAJPUR,BIHAR,2517
S0416,SUBODH KUMAR,Independent,KALYANPUR,BIHAR,2512
S049,AURANGJEB,Aam Aadmi Party,SIKTA,BIHAR,2512
S0410,NOTA,None of the Above,RAXAUL,BIHAR,2510
S0441,CHANDAN KUMAR,Aam Aadmi Party,NIRMALI,BIHAR,2510
S04195,SHYAM BIHARI CHOUDHARY,Independent,AGIAON,BIHAR,2508
S0433,RAM BABU YADAV,Independent,KHAJAULI,BIHAR,2508
S0479,DR MD IFTEKHAR ALAM,Jan Suraaj Party,GAURA BAURAM,BIHAR,2506
S04209,GOVARDHAN SINGH,Independent,KARGAHAR,BIHAR,2499
S04176,PRIYADARSHI ASHOK,Bahujan Samaj Party,NALANDA,BIHAR,2498
S04131,MADHU KRISHNAJI RAM,Socialist Unity Centre Of India (COMMUNIST),KALYANPUR,BIHAR,2497
S0471,PANKAJ KUMAR JAISWAL,Socialist Unity Centre Of India (COMMUNIST),BIHARIGANJ,BIHAR,2493
S04141,VIJAY TANTI,Independent,CHERIA,BIHAR,2483
S0427,MOHD. ZEYAUR RAHMAN,Independent,BAJPATTI,BIHAR,2480
S04192,SAMARJAY SINGH,Independent,SANDESH,BIHAR,2474
S0420,NOTA,None of the Above,CHIRAIA,BIHAR,2474
S0466,KUNAL  NISHAD,Jan Suraaj Party,PRANPUR,BIHAR,2467
S04199,SUNIL KUMAR RAY,Suheldev Bharatiya Samaj Party,BRAHAMPUR,BIHAR,2465
S04107,PRADEEP MANJHI,Independent,DARAULI,BIHAR,2465
S0442,RAMDEV YADAV,Socialist Unity Centre Of India (COMMUNIST),PIPRA,BIHAR,2460
S04113,RAKESH KUMAR SINGH,Independent,EKMA,BIHAR,2460
S0486,NOTA,None of the Above,KEOTI,BIHAR,2454
S04104,SURENDRA GUPTA,Independent,HATHUA,BIHAR,2454
S04134,BULBUL KUMAR SAHNI,Bahujan Samaj Party,UJIARPUR,BIHAR,2452
S04147,NIRA DEVI,Rashtriya Lok Janshakti Party,BAKHRI,BIHAR,2450
S0457,MOHAMMAD MUZAMMIL,Peace Party,BAISI,BIHAR,2444
S04162,SALOMI MURMU,Jan Suraaj Party,KATORIA,BIHAR,2443
S0449,FARHAT ARA BEGUM,Jan Suraaj Party,ARARIA,BIHAR,2434
S049,LALGURAD MIYAN,Independent,SIKTA,BIHAR,2427
S041,MAHMAD JALIL,Independent,VALMIKI NAGAR,BIHAR,2426
S0439,KRISHNA MOHAN,Ekta Dal United,PHULPARAS,BIHAR,2423
S04169,NOTA,None of the Above,SHEIKHPURA,BIHAR,2422
S0428,UPENDRA SAHANI,Rashtriya Jansambhavna Party,SITAMARHI,BIHAR,2419
S0499,RAJ KISHOR SINGH,Independent,BAIKUNTHPUR,BIHAR,2408
S04159,RITESH KUMAR JHA,Independent,AMARPUR,BIHAR,2406
S04212,NOTA,None of the Above,DEHRI,BIHAR,2405
S04128,CHANCHAL KUMAR,Jan Suraaj Party,RAGHOPUR,BIHAR,2399
S04243,RANJIT KUMAR VERMA,Independent,CHAKAI,BIHAR,2394
S045,NOTA,None of the Above,LAURIYA,BIHAR,2394
S04150,RAHUL KUMAR BASU,Aam Aadmi Party,BELDAUR,BIHAR,2392
S04106,JAGLAL RAJBHAR,Suheldev Bharatiya Samaj Party,ZIRADEI,BIHAR,2390
S0457,MD SHAHNAWAZ ALAM,Jan Suraaj Party,BAISI,BIHAR,2389
S04177,DHARMENDRA KUMAR,Aam Aadmi Party,HARNAUT,BIHAR,2387
S04126,INDRAJEET PRADHAN,Jan Suraaj Party,MAHUA,BIHAR,2386
S04142,BIPEEN KUMAR,Independent,BACHHWARA,BIHAR,2383
S04123,NOTA,None of the Above,HAJIPUR,BIHAR,2381
S0485,VINAI KUMAR SINGH,Independent,BAHADURPUR,BIHAR,2379
S0425,NOTA,None of the Above,PARIHAR,BIHAR,2379
S0484,LAKSHMI DAS,Independent,HAYAGHAT,BIHAR,2379
S04112,MADAN YADAV,Aazad Samaj Party (Kanshi Ram),MAHARAJGANJ,BIHAR,2373
S04170,SATISH KUMAR,Independent,BARBIGHA,BIHAR,2373
S04169,SUNIL KUMAR,Independent,SHEIKHPURA,BIHAR,2368
S04196,RAJENDRA KUMAR PATHAK,Independent,TARARI,BIHAR,2364
S04209,MAHENDRA PRASAD GUPTA,Communist Party of India,KARGAHAR,BIHAR,2362
S04193,SAURAV NARANG,Independent,BARHARA,BIHAR,2361
S0449,MD. RASHID ANWER,Rashtriya Ulama Council,ARARIA,BIHAR,2351
S0438,DEO KANT JHA,Aam Aadmi Party,JHANJHARPUR,BIHAR,2347
S04117,PURUSHOTTAM KUMAR,Rashtriya Sab Janshakti Party,MARHAURA,BIHAR,2338
S043,MAYA DEVI,Independent,NARKATIAGANJ,BIHAR,2337
S04221,DHARMENDRA RAJWAR,Suheldev Bharatiya Samaj Party,NABINAGAR,BIHAR,2336
S0482,JAI KISHUN SAHNI,Independent,DARBHANGA RURAL,BIHAR,2330
S04199,NOTA,None of the Above,BRAHAMPUR,BIHAR,2329
S04207,NOTA,None of the Above,CHENARI,BIHAR,2328
S0434,AMIR KUMAR MAHTO,Independent,BABUBARHI,BIHAR,2327
S04215,BUDDHADEV SAV,Independent,KURTHA,BIHAR,2327
S0443,SATYANARAYAN SHARMA,Jagrook Janta Party,SUPAUL,BIHAR,2321
S04125,NISHA RAJ,Bahujan Samaj Party,VAISHALI,BIHAR,2321
S0485,RAM GULAM THAKUR,Independent,BAHADURPUR,BIHAR,2320
S04171,SHABNAM LATA,Independent,ASTHAWAN,BIHAR,2316
S0483,MD NAFISUL HAQUE,Independent,DARBHANGA,BIHAR,2314
S04227,TENGAR PASWAN,Independent,IMAMGANJ,BIHAR,2313
S04138,RAM LAL TANTI,Independent,BIBHUTIPUR,BIHAR,2313
S0426,PRABHAT KUMAR,Independent,SURSAND,BIHAR,2310
S0456,MD MUNTAZIR ALAM,Aam Aadmi Party,AMOUR,BIHAR,2310
S0475,MD AMIRUL HASAN,Rashtriya Jansambhavna Party,SAHARSA,BIHAR,2304
S041,RAJESH SHARMA,Lok Samaj Party,VALMIKI NAGAR,BIHAR,2303
S0427,NOTA,None of the Above,BAJPATTI,BIHAR,2303
S04154,ASHOK KUMAR PASWAN,Independent,PIRPAINTI,BIHAR,2303
S0497,NIRAJ KUMAR,Independent,PAROO,BIHAR,2301
S042,SANTOSH RAM,Independent,RAMNAGAR,BIHAR,2295
S04237,ASHOK KUMAR,Bahujan Samaj Party,NAWADA,BIHAR,2285
S0430,VIKASH KUMAR,Janshakti Janta Dal,BELSAND,BIHAR,2284
S0428,NOTA,None of the Above,SITAMARHI,BIHAR,2284
S0465,ROSHAN AGRAWAL,Independent,BALRAMPUR,BIHAR,2282
S0491,JAYMANGAL RAM,Rashtriya Jansambhavna Party,BOCHAHAN,BIHAR,2280
S04199,SHIV SHANKAR DAS,Independent,BRAHAMPUR,BIHAR,2276
S0481,BIPLAW KUMAR CHOUDHARY,Jan Suraaj Party,ALINAGAR,BIHAR,2275
S04196,CHANDRA SHEKHAR SINGH,Jan Suraaj Party,TARARI,BIHAR,2271
S0476,SURENDRA KUMAR YADAV,Jan Suraaj Party,SIMRI BAKHTIARPUR,BIHAR,2270
S04106,RAGHWENDRA KUMAR KHARWAR,Independent,ZIRADEI,BIHAR,2263
S04235,PRATIMA KUMARI,Rashtriya Lok Janshakti Party,RAJAULI,BIHAR,2262
S04120,LAKSHMAN YADAV,Independent,AMNOUR,BIHAR,2262
S04162,SHIV LAL HANSDA,Rashtriya Lok Janshakti Party,KATORIA,BIHAR,2257
S0423,UPENDRA SAHANI,Rashtriya Jansambhavna Party,RIGA,BIHAR,2256
S0415,CHUTUN KUMAR,Rashtriya Jansambhavna Party,KESARIA,BIHAR,2253
S04234,CHANDAN KUMAR,Independent,WAZIRGANJ,BIHAR,2251
S0416,ARVIND KUMAR PANDEY,Lohiya Janta Dal,KALYANPUR,BIHAR,2250
S04109,MADHUSUDAN SINGH,Bahujan Samaj Party,DARAUNDA,BIHAR,2250
S0497,ASHUTOSH KUMAR,Independent,PAROO,BIHAR,2248
S04179,SHARVAN PANDEY,Independent,BARH,BIHAR,2247
S0453,MOHAMMAD MUKTAR,Independent,THAKURGANJ,BIHAR,2246
S04161,VIKRAM ANAND,Independent,BANKA,BIHAR,2241
S04101,NOTA,None of the Above,GOPALGANJ,BIHAR,2237
S0475,AJABLAL MEHTA,Bahujan Samaj Party,SAHARSA,BIHAR,2236
S0445,ABHAY KUMAR SINGH,Jan Suraaj Party,CHHATAPUR,BIHAR,2236
S04137,VISHWANATH SAH,Independent,MOHIUDDINNAGAR,BIHAR,2230
S0442,ANJU KUMARI,Rashtriya Jansambhavna Party,PIPRA,BIHAR,2229
S04123,SUNIL ROY,Independent,HAJIPUR,BIHAR,2226
S049,MD. FAKHRUDDIN,Rashtriya Jansambhavna Party,SIKTA,BIHAR,2225
S04151,NARESH PRASAD SINGH,Rashtriya Jansambhavna Party,PARBATTA,BIHAR,2224
S0449,CHANDRA BHUSHAN,Aam Aadmi Party,ARARIA,BIHAR,2224
S04159,MD ZAKIR HOSSAIN,Aam Aadmi Party,AMARPUR,BIHAR,2221
S04147,GAUTAM SADA,Independent,BAKHRI,BIHAR,2221
S0445,RAMESH KUMAR MEHTA,Independent,CHHATAPUR,BIHAR,2212
S0451,MD SABIR ALAM,Peace Party,SIKTI,BIHAR,2211
S0451,DINESH KUMAR ARYA,Aam Aadmi Party,SIKTI,BIHAR,2210
S04204,NITU KUMARI,Independent,MOHANIA,BIHAR,2205
S04232,MADHUMALA KUMARI,Aam Aadmi Party,BELAGANJ,BIHAR,2204
S0451,JAYNARAYAN SADA,Prism,SIKTI,BIHAR,2204
S04100,SITA DEVI,Independent,BARAULI,BIHAR,2204
S043,NOTA,None of the Above,NARKATIAGANJ,BIHAR,2203
S04154,PRITAM KUMAR,Aam Aadmi Party,PIRPAINTI,BIHAR,2199
S0471,RABINDRA KUMAR,Bahujan Samaj Party,BIHARIGANJ,BIHAR,2199
S04137,NOTA,None of the Above,MOHIUDDINNAGAR,BIHAR,2197
S04108,KUMAR SANTOSH,Suheldev Bharatiya Samaj Party,RAGHUNATHPUR,BIHAR,2195
S0455,MD. SHAMSUL HAQUE,Independent,KOCHADHAMAN,BIHAR,2188
S0427,DEONANDAN RAM,Bahujan Samaj Party,BAJPATTI,BIHAR,2186
S042,NOTA,None of the Above,RAMNAGAR,BIHAR,2184
S04105,SUNITA DEVI,Bahujan Samaj Party,SIWAN,BIHAR,2183
S0490,SANTOSH KUMAR,Independent,MINAPUR,BIHAR,2179
S0463,NOTA,None of the Above,KATIHAR,BIHAR,2178
S04112,RAVI RANJAN TISU,Bahujan Samaj Party,MAHARAJGANJ,BIHAR,2176
S04110,JITENDRA YADAV,Aam Aadmi Party,BARHARIA,BIHAR,2175
S04124,NOTA,None of the Above,LALGANJ,BIHAR,2174
S0478,SACHIDANAND PASWAN,Independent,KUSHESHWAR ASTHAN,BIHAR,2171
S04231,MUNNA KUMAR,Independent,TIKARI,BIHAR,2170
S0470,CHANO RISHIDEV,Independent,ALAMNAGAR,BIHAR,2161
S04235,CHANDAN KUMAR,Suheldev Bharatiya Samaj Party,RAJAULI,BIHAR,2160
S0448,FATMA KHATUN,Rashtriya Jansambhavna Party,FORBESGANJ,BIHAR,2151
S0435,SOGARATH CHOUPAL,Independent,BISFI,BIHAR,2149
S04124,VIDYA PRAKASH,Independent,LALGANJ,BIHAR,2148
S0447,HIRANAND PASWAN,Independent,RANIGANJ,BIHAR,2146
S0478,SHREEMATI ANJU DEVI,Independent,KUSHESHWAR ASTHAN,BIHAR,2142
S04127,NOTA,None of the Above,RAJA PAKAR,BIHAR,2137
S0415,PUNAM DEVI,Independent,KESARIA,BIHAR,2131
S04112,DR. VIKAS KUMAR SINGH,Political Team India,MAHARAJGANJ,BIHAR,2129
S0459,SUBODH PASWAN,Bahujan Samaj Party,BANMANKHI,BIHAR,2128
S04140,MANMOHAN KUMAR,Aam Aadmi Party,HASANPUR,BIHAR,2127
S04235,VIJAY KAMESHWAR PASWAN,Independent,RAJAULI,BIHAR,2120
S0482,JAGAT NARAYAN NAYAK,Bahujan Samaj Party,DARBHANGA RURAL,BIHAR,2118
S0493,VIJAYESH KUMAR,Bahujan Samaj Party,KURHANI,BIHAR,2117
S0432,NOTA,None of the Above,BENIPATTI,BIHAR,2113
S04233,CHANDAN,Independent,ATRI,BIHAR,2112
S047,BIPIN TIWARI ALIAS BIPIN NATH TIWARI,Loktantrik Jan Swaraj Party,CHANPATIA,BIHAR,2108
S0413,RAJENDRA PASWAN,Independent,HARSIDHI,BIHAR,2100
S04178,DR. RAJESH KUMAR RATNAKAR,Aam Aadmi Party,MOKAMA,BIHAR,2100
S04184,NOTA,None of the Above,PATNA SAHIB,BIHAR,2099
S0440,BADRI MUKHIYA,Bahujan Samaj Party,LAUKAHA,BIHAR,2097
S04118,SHAK NAUSHAD,Aazad Samaj Party (Kanshi Ram),CHAPRA,BIHAR,2093
S047,MOHAMMAD SOAIB,Independent,CHANPATIA,BIHAR,2092
S0429,JITENDRA RAM,Bahujan Samaj Party,RUNNISAIDPUR,BIHAR,2092
S04125,DR. BIPIN CHANDRA,Samata Party,VAISHALI,BIHAR,2084
S0419,DIVYANSHU BHARDWAJ,Independent,MOTIHARI,BIHAR,2082
S04167,PRANAY KUMAR,Independent,SURYAGARHA,BIHAR,2081
S0465,MD NASRUL HAQUE,Independent,BALRAMPUR,BIHAR,2080
S04134,NOTA,None of the Above,UJIARPUR,BIHAR,2077
S0418,NOTA,None of the Above,MADHUBAN,BIHAR,2064
S04147,RAJESH KUMAR,Rashtriya Suraksha Party,BAKHRI,BIHAR,2060
S0475,RAMESH SAH,Independent,SAHARSA,BIHAR,2055
S0417,MD MUMTAZ ALAM,Independent,PIPRA,BIHAR,2054
S04227,BANARSI DAS,Peoples Party of India (Democratic),IMAMGANJ,BIHAR,2049
S04169,DEVENDRA KUMAR,Bhartiya Lok Chetna Party,SHEIKHPURA,BIHAR,2048
S0466,SUBHASHCHANDRA SAH,Independent,PRANPUR,BIHAR,2048
S0442,KALIM,Bahujan Samaj Party,PIPRA,BIHAR,2048
S04152,ABNISH KUMAR,Independent,BIHPUR,BIHAR,2043
S0417,AMIT KUMAR KUSHWAHA,Nationalist Congress Party,PIPRA,BIHAR,2041
S0455,NOTA,None of the Above,KOCHADHAMAN,BIHAR,2039
S04165,SANTOSH KUMAR MANDAL,Independent,MUNGER,BIHAR,2035
S0496,VIDHYALAL SAHANI,Lok Chetna Dal,BARURAJ,BIHAR,2035
S04167,SHARVAN KUMAR ANAND,Samata Party,SURYAGARHA,BIHAR,2035
S04168,VIKASH KUMAR JAGNANI,Independent,LAKHISARAI,BIHAR,2030
S04129,SUBODH SINGH,Independent,MAHNAR,BIHAR,2029
S04118,RANA YASHWANT PRATAP SINGH,Independent,CHAPRA,BIHAR,2026
S04102,BRAJ BIHARI BHATT,Janshakti Janta Dal,KUCHAIKOTE,BIHAR,2025
S04137,SUNIL KUMAR RAY,Independent,MOHIUDDINNAGAR,BIHAR,2025
S04143,NOTA,None of the Above,TEGHRA,BIHAR,2021
S0499,NOTA,None of the Above,BAIKUNTHPUR,BIHAR,2018
S0451,NOTA,None of the Above,SIKTI,BIHAR,2018
S0425,AKHILESH NARAYAN THAKUR,Aam Aadmi Party,PARIHAR,BIHAR,2013
S04114,SANOTSH PRASAD,Bahujan Samaj Party,MANJHI,BIHAR,2012
S0418,SYED MOHAMMAD IMAM,Independent,MADHUBAN,BIHAR,2007
S04242,SHIVARAJ YADAV,Bahujan Samaj Party,JHAJHA,BIHAR,2007
S04198,NOTA,None of the Above,SHAHPUR,BIHAR,2006
S04207,HARE RAM RAM,Independent,CHENARI,BIHAR,2006
S0480,PRAMOD PASWAN,Bahujan Samaj Party,BENIPUR,BIHAR,2001
S04105,SUSHIL KUMAR,Independent,SIWAN,BIHAR,1998
S04158,RAVISH CHANDRA RAVI KUSHWAHA,Bahujan Samaj Party,NATHNAGAR,BIHAR,1998
S04237,JITENDRA PRASAD,Independent,NAWADA,BIHAR,1995
S0485,NOTA,None of the Above,BAHADURPUR,BIHAR,1993
S0438,ABDUL IRFAN,Independent,JHANJHARPUR,BIHAR,1992
S046,BIPIN BIHARI PANDEY,Independent,NAUTAN,BIHAR,1990
S04127,SHIVNATH KUMAR PASWAN,Rashtriya Lok Janshakti Party,RAJA PAKAR,BIHAR,1983
S048,NOTA,None of the Above,BETTIAH,BIHAR,1981
S04234,SURESH RAJVANSHI,Moolniwasi Samaj Party,WAZIRGANJ,BIHAR,1980
S04206,RAM RAJ SHARMA,Aam Aadmi Party,CHAINPUR,BIHAR,1980
S04121,PAWAN TIWARI,Aam Aadmi Party,PARSA,BIHAR,1977
S0491,RAHUL KUMAR,Bahujan Samaj Party,BOCHAHAN,BIHAR,1976
S0455,ABU AFFAN FAROOQUEE,Jan Suraaj Party,KOCHADHAMAN,BIHAR,1976
S0443,BRAJ BHUSHAN NAVIN,Aam Aadmi Party,SUPAUL,BIHAR,1975
S04129,RAMESH SAHNI,Independent,MAHNAR,BIHAR,1974
S04156,NOTA,None of the Above,BHAGALPUR,BIHAR,1974
S0424,PRAMOD BAITHA,Independent,BATHNAHA,BIHAR,1972
S0467,UPENDRA MANDAL,Bahujan Samaj Party,MANIHARI,BIHAR,1967
S0442,NANDAN KUMAR,Independent,PIPRA,BIHAR,1966
S0432,PANKAJ KUMAR RAM,Independent,BENIPATTI,BIHAR,1964
S0425,RAM VINOD NAYAK,Independent,PARIHAR,BIHAR,1964
S049,SANTOSH RAM,Bahujan Samaj Party,SIKTA,BIHAR,1964
S04236,SONALI KUMARI,Independent,HISUA,BIHAR,1949
S04187,MANTOSH KUMAR SINGH,Insaniyat Party,MANER,BIHAR,1947
S04171,BANVARI KUMAR,Bahujan Samaj Party,ASTHAWAN,BIHAR,1946
S04219,SANJAY PRASAD ALIAS ER. SANJAY PRASAD KUSHWAHA,Bahujan Samaj Party,GOH,BIHAR,1946
S046,SIKANDAR RAM,Independent,NAUTAN,BIHAR,1943
S04189,VIJENDRA PASWAN,Independent,MASAURHI,BIHAR,1942
S0426,MANOJ KUMAR,Independent,SURSAND,BIHAR,1938
S04168,SUBODH KUMAR SUMAN,Independent,LAKHISARAI,BIHAR,1938
S0412,MD HARUN RASHID,Independent,NARKATIA,BIHAR,1937
S04199,NITISH KUMAR,Independent,BRAHAMPUR,BIHAR,1932
S04217,RAJESH RANJAN,Independent,GHOSI,BIHAR,1931
S04181,PRABHAKAR KR. SINGH,Bahujan Samaj Party,DIGHA,BIHAR,1930
S04205,NOTA,None of the Above,BHABUA,BIHAR,1927
S0442,AMARENDRA KUMAR BHASKAR,Proutist Bloc India,PIPRA,BIHAR,1927
S04191,CHANDAN KUMAR,Independent,BIKRAM,BIHAR,1926
S0472,SUBHASH KUMAR,Bahujan Samaj Party,SINGHESHWAR,BIHAR,1924
S0484,RAVINDRA NATH SINGH,Aam Aadmi Party,HAYAGHAT,BIHAR,1922
S0472,MANJU DEVI,Independent,SINGHESHWAR,BIHAR,1909
S0445,VINOD KUMAR,Aam Aadmi Party,CHHATAPUR,BIHAR,1908
S0431,JITENDER YADAV,Janshakti Janta Dal,HARLAKHI,BIHAR,1907
S04150,DR. RAVI KUMAR,Independent,BELDAUR,BIHAR,1907
S0454,MD. ISHAQUE ALAM,Jan Suraaj Party,KISHANGANJ,BIHAR,1904
S04173,UGRASEN PASWAN,Independent,RAJGIR,BIHAR,1904
S0440,NIRMAL KUMAR JHA,Independent,LAUKAHA,BIHAR,1899
S04243,RAHUL KUMAR,Jan Suraaj Party,CHAKAI,BIHAR,1898
S0439,VIJAY KUMAR,Bahujan Samaj Party,PHULPARAS,BIHAR,1896
S04142,NOTA,None of the Above,BACHHWARA,BIHAR,1893
S04225,NAGDEV PASWAN,Independent,GURUA,BIHAR,1892
S0440,SHASHI KUMAR BHARTI,Suheldev Bharatiya Samaj Party,LAUKAHA,BIHAR,1882
S0424,AMRITA SONI,Rashtriya Lok Janshakti Party,BATHNAHA,BIHAR,1877
S04116,BRAJ BIHARI SINGH,Bahujan Samaj Party,TARAIYA,BIHAR,1875
S04241,SUSHANT KUMAR SINGH,Independent,JAMUI,BIHAR,1873
S04138,SHASHI BHUSHAN DAS,Independent,BIBHUTIPUR,BIHAR,1866
S04160,ARUN KUMAR DAS,Bahujan Samaj Party,DHORAIYA,BIHAR,1866
S0487,MOHAMMAD PIYARE,Independent,JALE,BIHAR,1865
S04237,MANOJ KUMAR,Independent,NAWADA,BIHAR,1862
S0483,MD SHAQUIB NAJMI,Akhil Bharatiya Socialist Party,DARBHANGA,BIHAR,1856
S041,SURENDRA RAM,Independent,VALMIKI NAGAR,BIHAR,1852
S0436,GANESH PURBEY,Rashtriya Jansambhavna Party,MADHUBANI,BIHAR,1852
S04116,AMIT KUMAR SINGH,Aam Aadmi Party,TARAIYA,BIHAR,1851
S04123,NISHANT GANDHI,Independent,HAJIPUR,BIHAR,1851
S0493,SANJEET KUMAR JHA,Independent,KURHANI,BIHAR,1845
S04198,SAHABUDIN MIYA,Independent,SHAHPUR,BIHAR,1844
S042,ANGAD RAM,Independent,RAMNAGAR,BIHAR,1842
S04217,INDU KUMARI,Socialist Unity Centre Of India (COMMUNIST),GHOSI,BIHAR,1842
S04177,INDRASEN PRIYADARSHI,Rashtriya Sanatan Party,HARNAUT,BIHAR,1840
S0437,MAHESHWAR PASWAN,Bhartiya Chetna Party,RAJNAGAR,BIHAR,1838
S04129,MITHILESH KUMAR SINGH,Independent,MAHNAR,BIHAR,1826
S0428,VINOD SAH,Independent,SITAMARHI,BIHAR,1825
S0414,AJEET KUMAR RAM,Bahujan Samaj Party,GOVINDGANJ,BIHAR,1815
S04190,SHIVNATH KUMAR,Aam Aadmi Party,PALIGANJ,BIHAR,1812
S04165,SANJAY KUMAR SINGH,Jan Suraaj Party,MUNGER,BIHAR,1809
S04176,RAUSHAN KUMAR,Aazad Samaj Party (Kanshi Ram),NALANDA,BIHAR,1808
S04101,SAHANA KHATOON,Samata Party,GOPALGANJ,BIHAR,1806
S04115,BYAS MANJHI,Bahujan Samaj Party,BANIAPUR,BIHAR,1806
S04212,SAROJ KUMAR SINGH,Independent,DEHRI,BIHAR,1806
S0461,RAKESH KUMAR,Jan Suraaj Party,DHAMDAHA,BIHAR,1804
S04240,VINOD KUMAR CHAUDHARY,Indian National Congress,SIKANDRA,BIHAR,1803
S04193,BANSHIDHAR SINGH,Independent,BARHARA,BIHAR,1799
S04160,ASHOK DAS,Independent,DHORAIYA,BIHAR,1797
S04201,MRITYUNJAY KUMAR SINGH,Rashtriya Lok Janshakti Party,DUMRAON,BIHAR,1794
S04171,DEEPAK KUMAR VIDYARTHI,Socialist Unity Centre Of India (COMMUNIST),ASTHAWAN,BIHAR,1794
S049,PRAMOD SAH,Independent,SIKTA,BIHAR,1793
S0470,MOHAN SHARMA,Rashtriya Jansambhavna Party,ALAMNAGAR,BIHAR,1791
S04161,VINOD PANDIT,Bahujan Samaj Party,BANKA,BIHAR,1784
S04215,NOTA,None of the Above,KURTHA,BIHAR,1783
S04177,KANHAIYA LAL YADAV,Bhartiya Party (Loktantrik),HARNAUT,BIHAR,1782
S04138,SUSHANT KUMAR,Independent,BIBHUTIPUR,BIHAR,1782
S04203,GHURELAL RAJBHAR,Suheldev Bharatiya Samaj Party,RAMGARH,BIHAR,1779
S0485,DILEEP KUMAR,Independent,BAHADURPUR,BIHAR,1778
S04166,NOTA,None of the Above,JAMALPUR,BIHAR,1777
S04151,ROBIN SMITH,Bahujan Samaj Party,PARBATTA,BIHAR,1777
S0426,KAMESHWAR THAKUR,Independent,SURSAND,BIHAR,1769
S04212,PRADIP KUMAR JOSHI,Rashtra Sewa Dal,DEHRI,BIHAR,1762
S04189,JAGAT PASWAN,Independent,MASAURHI,BIHAR,1762
S04242,NEMO DEVI,Independent,JHAJHA,BIHAR,1759
S0448,RAJA RAMAN BHASKAR,Independent,FORBESGANJ,BIHAR,1759
S04185,RANADHIR KUMAR,Independent,FATUHA,BIHAR,1756
S04160,JETHU DAS,Rashtriya Jansambhavna Party,DHORAIYA,BIHAR,1754
