constituency_code,candidate,party,constituency,state,votes
S22119,KOWSALYA.V,Independent,THONDAMUTHUR,TAMIL NADU,77
S22218,PONNUSAMY.M,Independent,KOVILPATTI,TAMIL NADU,77
S2212,S. JOSEPH,Independent,PERAMBUR,TAMIL NADU,77
S2274,BALAMURUGAN N,Independent,VILUPPURAM,TAMIL NADU,77
S2210,ARAVIND. R,Independent,THIRUVOTTIYUR,TAMIL NADU,77
S22208,MUNIYASAMY.R,Independent,TIRUCHULI,TAMIL NADU,77
S226,K. ANNAMALAI,Independent,AVADI,TAMIL NADU,77
S2217,D. JAYAKUMAR,Independent,ROYAPURAM,TAMIL NADU,76
S22207,CHINNASAMY. G,Independent,ARUPPUKKOTTAI,TAMIL NADU,76
S2264,SANTHOSHKUMAR.E,Independent,KILPENNATHUR,TAMIL NADU,76
S2218,ASHOK KUMAR,Independent,HARBOUR,TAMIL NADU,76
S22228,ANANTHI.R,Independent,RADHAPURAM,TAMIL NADU,76
S2298,R.DHANDAPANI,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,ERODE,TAMIL NADU,76
S22140,M.CHANDRASEKARAN,Independent,TIRUCHIRAPPALLI,TAMIL NADU,76
S2260,SATHISH. S,Independent,PAPPIREDDIPATTI,TAMIL NADU,76
S2228,S.SARAVANAN,Independent,ALANDUR,TAMIL NADU,76
S2275,MURUGAN C,Independent,VIKRAVANDI,TAMIL NADU,76
S2249,KAVITHA T,Independent,JOLARPET,TAMIL NADU,76
S22114,JOHN BASHA. A,Tamizhaga Vaazhvurimai Katchi,TIRUPPUR,TAMIL NADU,76
S22202,ALAGUPANDIAN. A,Independent,RAJAPALAYAM,TAMIL NADU,75
S2290,PALANIAPPAN. M,Independent,SALEM,TAMIL NADU,75
S22179,SUBBAIAH. R,Independent,VIRALIMALAI,TAMIL NADU,75
S22144,REVATHI. S,Akila Inthiya Makkal Marumalarchi Kazhakam,MANACHANALLUR,TAMIL NADU,75
S2297,S JAYAVEL,Independent,KUMARAPALAYAM,TAMIL NADU,75
S22116,NELSON.W.,Tamilaga Makkal Nala Katchi,SULUR,TAMIL NADU,75
S22132,ANIS BABU. M,Independent,DINDIGUL,TAMIL NADU,75
S2238,M. MANIKANDAN,Independent,ARAKKONAM,TAMIL NADU,75
S2265,BASKARAN. R,Independent,KALASAPAKKAM,TAMIL NADU,75
S22118,S. MEENAKSHI SUNDARAM,Tamizhaga Murpokku Makkal Katchi,COIMBATORE,TAMIL NADU,75
S2237,GNANAMOORTHY,Independent,KANCHEEPURAM,TAMIL NADU,74
S2288,DHANAPAL,Independent,SALEM,TAMIL NADU,74
S22180,A. RAJASEKAR,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,PUDUKKOTTAI,TAMIL NADU,74
S2213,A. L. NARESH KUMAR,Independent,KOLATHUR,TAMIL NADU,74
S2272,VANJINATHAN. C,Tamizhaga Vaazhvurimai Katchi,TINDIVANAM,TAMIL NADU,74
S22149,KRISHNAMOORTHY C,Independent,ARIYALUR,TAMIL NADU,74
S2225,ROMANRAJ. A,Independent,MYLAPORE,TAMIL NADU,74
S22155,E.FAROOK ALI,Independent,CUDDALORE,TAMIL NADU,74
S2224,RAMACHANDRAN O N,Independent,THIYAGARAYANAGAR,TAMIL NADU,74
S2218,G VISU,Independent,HARBOUR,TAMIL NADU,73
S22234,DR. RAMACHANDRAN. M,Independent,KILLIYOOR,TAMIL NADU,73
S2213,M. RAJESHKUMAR,Independent,KOLATHUR,TAMIL NADU,73
S22179,JOTHIVEL. A,Independent,VIRALIMALAI,TAMIL NADU,73
S2277,ARASAN K,Independent,ULUNDURPETTAI,TAMIL NADU,73
S22143,A. JEGAN SALAMONDOSS,Independent,LALGUDI,TAMIL NADU,72
S2297,G. SAMUELRAJ,Independent,KUMARAPALAYAM,TAMIL NADU,72
S22190,AJAY SUBASH.B,Independent,SHOLAVANDAN,TAMIL NADU,72
S228,G. SAMPATH,Independent,AMBATTUR,TAMIL NADU,72
S22163,M.IYYANKALAI,Independent,NAGAPATTINAM,TAMIL NADU,72
S22193,GURU KARTHICK T,Independent,MADURAI CENTRAL,TAMIL NADU,72
S2219,AYISHA,Independent,CHEPAUK-THIRUVALLIKENI,TAMIL NADU,72
S22114,RATHINAVEL. M,Independent,TIRUPPUR,TAMIL NADU,72
S22133,SURESH. B,Independent,VEDASANDUR,TAMIL NADU,72
S2211,A.VIJAY,Independent,DR.RADHAKRISHNAN NAGAR,TAMIL NADU,71
S22201,NANTHAKUMAR A.,Independent,CUMBUM,TAMIL NADU,71
S22118,K. SAMPATH KUMAR,Independent,COIMBATORE,TAMIL NADU,71
S2212,ASHLIN BELMEN .A.S,Tamilnadu Mahatma Gandhi Makkal Katchi,PERAMBUR,TAMIL NADU,71
S2232,T. PREM BALAJI,Independent,CHENGALPATTU,TAMIL NADU,71
S2275,MOHAMMAD SIDDIQ M H,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,VIKRAVANDI,TAMIL NADU,71
S2290,LOGANATHAN. M,Independent,SALEM,TAMIL NADU,71
S227,MUTHURAMAN. S,Anna MGR Dravida Makkal Kalgam,MADURAVOYAL,TAMIL NADU,71
S2214,KARTHICK P,Independent,VILLIVAKKAM,TAMIL NADU,71
S22136,BABY. P,Independent,KRISHNARAYAPURAM,TAMIL NADU,71
S2294,MOHAN S,Independent,NAMAKKAL,TAMIL NADU,71
S22213,A. PATTURAJ,Independent,VILATHIKULAM,TAMIL NADU,71
S2295,RAMASAMY N,Independent,PARAMATHI-VELUR,TAMIL NADU,71
S2221,JANARTHANAN P,Independent,ANNA NAGAR,TAMIL NADU,71
S2297,PALANISAMY,Samaniya Makkal Nala Katchi,KUMARAPALAYAM,TAMIL NADU,71
S2262,D DHILIPKUMAR,Independent,CHENGAM,TAMIL NADU,71
S2238,P. GOVINDARAJ,Independent,ARAKKONAM,TAMIL NADU,70
S22228,OLIVER ANTON NAVAMONI. S,Independent,RADHAPURAM,TAMIL NADU,70
S22127,ANBARASU. R,Independent,PALANI,TAMIL NADU,70
S2221,RAJENDIRAN NAIDU,Independent,ANNA NAGAR,TAMIL NADU,70
S22230,JEBARSON S,Tamizhaga Vaazhvurimai Katchi,NAGERCOIL,TAMIL NADU,70
S22233,KRISHNAN M,Independent,VILAVANCODE,TAMIL NADU,70
S22134,RAJASEKARAN. N,Independent,ARAVAKURICHI,TAMIL NADU,70
S22179,THIRUMURUGAN. A,Independent,VIRALIMALAI,TAMIL NADU,70
S2226,VIGNESH. M,Independent,VELACHERY,TAMIL NADU,70
S2215,PRAVEEN THIYAGARAJAN,Independent,THIRU-VI-KA-NAGAR,TAMIL NADU,70
S2212,NIVETHA,Independent,PERAMBUR,TAMIL NADU,70
S22149,ELAIYARAJA C,Independent,ARIYALUR,TAMIL NADU,70
S22157,IYYAPPAN . S,Independent,BHUVANAGIRI,TAMIL NADU,70
S2236,KAMALAKANNAN.K,Independent,UTHIRAMERUR,TAMIL NADU,70
S22114,AMUTHAVEL. P,Independent,TIRUPPUR,TAMIL NADU,69
S2219,BHARATHKUMAR. G,Independent,CHEPAUK-THIRUVALLIKENI,TAMIL NADU,69
S2228,R.SELVAKUMAR,Independent,ALANDUR,TAMIL NADU,69
S22218,MUNEESWARAN.R,Independent,KOVILPATTI,TAMIL NADU,69
S2249,MOHANRAJ R,Independent,JOLARPET,TAMIL NADU,69
S2231,THAMBIRAJ.E,Naam Indiar Party,TAMBARAM,TAMIL NADU,69
S22198,KARUPPAIYA,Independent,ANDIPATTI,TAMIL NADU,68
S2224,VETRIVEL K,Independent,THIYAGARAYANAGAR,TAMIL NADU,68
S228,D. PUSHPA,Independent,AMBATTUR,TAMIL NADU,68
S2297,SIVARAJ,Independent,KUMARAPALAYAM,TAMIL NADU,68
S2232,G. CHRISTOPHER,Independent,CHENGALPATTU,TAMIL NADU,68
S22136,INDRAGANDHI. P,Independent,KRISHNARAYAPURAM,TAMIL NADU,68
S2275,RAMACHANDRAN A,Independent,VIKRAVANDI,TAMIL NADU,68
S2219,MOHAMED MEERA. A,Independent,CHEPAUK-THIRUVALLIKENI,TAMIL NADU,68
S2267,SELVAKOTTI. E,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,ARANI,TAMIL NADU,68
S2288,PANNEERSELVAM.P,Independent,SALEM,TAMIL NADU,68
S22137,S.IMRANKHAN,Independent,KULITHALAI,TAMIL NADU,68
S22102,K.ARUMUGAM,Independent,KANGAYAM,TAMIL NADU,68
S2237,M. SOMASUNDARAM,Independent,KANCHEEPURAM,TAMIL NADU,68
S22207,PALANIKUMAR. M,Independent,ARUPPUKKOTTAI,TAMIL NADU,68
S2273,SURESH C V,Independent,VANUR,TAMIL NADU,68
S22143,A. AMALAN SAVARIMUTHU,Independent,LALGUDI,TAMIL NADU,68
S2227,MUTHARASAN,Independent,SHOZHINGANALLUR,TAMIL NADU,67
S2286,SAKTHIVEL. S,Independent,EDAPPADI,TAMIL NADU,67
S227,M. BALASUBRAMANIAN,Independent,MADURAVOYAL,TAMIL NADU,67
S22135,ANBAZHAGAN. T,Independent,KARUR,TAMIL NADU,67
S22120,S. RANGARAJ,Independent,COIMBATORE,TAMIL NADU,67
S2298,S.LAKSHMANATHAN,Independent,ERODE,TAMIL NADU,67
S228,D. JEYAGANESH,Naam Indiar Party,AMBATTUR,TAMIL NADU,67
S227,D. ANANDAN,Independent,MADURAVOYAL,TAMIL NADU,67
S2224,RAJESH E,Independent,THIYAGARAYANAGAR,TAMIL NADU,67
S22137,M.TAMILSELVAN,Independent,KULITHALAI,TAMIL NADU,67
S2298,M.V.KARTHY,Independent,ERODE,TAMIL NADU,66
S22208,MARNADU.M,Independent,TIRUCHULI,TAMIL NADU,66
S2223,ANAND. S,Independent,SAIDAPET,TAMIL NADU,66
S22121,VIJAYAKUMAR,Independent,SINGANALLUR,TAMIL NADU,66
S2222,SANKAR.E,Independent,VIRUGAMPAKKAM,TAMIL NADU,66
S2226,VIGNESH. R,Independent,VELACHERY,TAMIL NADU,66
S2265,KRISHNAMURTHY. S,Independent,KALASAPAKKAM,TAMIL NADU,66
S22143,M. KRISHNAN,Independent,LALGUDI,TAMIL NADU,66
S22182,V.KANNADASSAN,Independent,ALANGUDI,TAMIL NADU,66
S22195,POUNRAJ. N.,Independent,THIRUPARANKUNDRAM,TAMIL NADU,66
S2263,VENKATESAN. M,Independent,TIRUVANNAMALAI,TAMIL NADU,66
S22230,SALATE KANAGARAJ A,Naam Indiar Party,NAGERCOIL,TAMIL NADU,66
S22190,RAMADOSS.C,Indhu Dravida Makkal Katchi,SHOLAVANDAN,TAMIL NADU,65
S2218,S GANESH,Independent,HARBOUR,TAMIL NADU,65
S2216,ARAVINDAN,Independent,EGMORE,TAMIL NADU,65
S22193,SIVAPERUMAL V,Independent,MADURAI CENTRAL,TAMIL NADU,65
S22208,ARAVINTHASAMY.J,Independent,TIRUCHULI,TAMIL NADU,65
S2211,C. RAJAMANICKAM,Independent,DR.RADHAKRISHNAN NAGAR,TAMIL NADU,65
S22121,DR.K.RAJKUMAR,Independent,SINGANALLUR,TAMIL NADU,65
S22120,IMTHIYAS,Independent,COIMBATORE,TAMIL NADU,65
S22118,V. LINGARAJA,Independent,COIMBATORE,TAMIL NADU,65
S2297,R.RAJA,Independent,KUMARAPALAYAM,TAMIL NADU,65
S2264,RAMACHANDRAN.K,Independent,KILPENNATHUR,TAMIL NADU,65
S2272,RAMNESHWARAN. V,Thakkam Katchi,TINDIVANAM,TAMIL NADU,65
S2225,PARTHIPAN. G,Independent,MYLAPORE,TAMIL NADU,64
S2224,MOORTHY N,Independent,THIYAGARAYANAGAR,TAMIL NADU,64
S2217,T. KAVIYARASU,Independent,ROYAPURAM,TAMIL NADU,64
S22180,K. MURUGESAN,Independent,PUDUKKOTTAI,TAMIL NADU,64
S2223,KANDHASAMY. R (ALIAS) BABU,Independent,SAIDAPET,TAMIL NADU,64
S22136,MAHAMUNI. A,Independent,KRISHNARAYAPURAM,TAMIL NADU,64
S2220,PRABHAKARAN.B,Independent,THOUSAND LIGHTS,TAMIL NADU,64
S2278,MARIKKANNU A,Independent,RISHIVANDIYAM,TAMIL NADU,64
S22142,YESURAJ. I,Independent,THIRUVERUMBUR,TAMIL NADU,64
S2213,R. MAHESH,Independent,KOLATHUR,TAMIL NADU,64
S2274,AKBAR ALI P,Independent,VILUPPURAM,TAMIL NADU,63
S2212,P. PONRAJ,Independent,PERAMBUR,TAMIL NADU,63
S22141,N. GOBINATH,Puthiya Tamilagam,TIRUCHIRAPPALLI,TAMIL NADU,63
S2226,AZARUTHEEN. M,Independent,VELACHERY,TAMIL NADU,63
S2222,KUMAR.S,Independent,VIRUGAMPAKKAM,TAMIL NADU,63
S2220,PRABHAKARAN.V,Independent,THOUSAND LIGHTS,TAMIL NADU,63
S22137,N.RAMAKRISHNAN,Independent,KULITHALAI,TAMIL NADU,63
S2217,A. SATHIK KUMAR,Democratic National Allegiance,ROYAPURAM,TAMIL NADU,63
S22201,SUBRAMANIYAM L R,Independent,CUMBUM,TAMIL NADU,62
S22210,A MANI,Independent,TIRUVADANAI,TAMIL NADU,62
S2274,MOHAN C,Independent,VILUPPURAM,TAMIL NADU,62
S2264,SASIKUMAR.S,Independent,KILPENNATHUR,TAMIL NADU,62
S22155,V. SUGANTHI,Independent,CUDDALORE,TAMIL NADU,62
S2231,S.BALASUBRAMANIAN,Independent,TAMBARAM,TAMIL NADU,62
S2217,V. BHAGATH SINGH,Independent,ROYAPURAM,TAMIL NADU,62
S2214,DEVARAJAN G,Independent,VILLIVAKKAM,TAMIL NADU,62
S22144,VEERAIYA. C,Tamizhaga Vaazhvurimai Katchi,MANACHANALLUR,TAMIL NADU,62
S22148,KATHIRAVAN. A.C,Independent,KUNNAM,TAMIL NADU,62
S22180,G. MUTHURAJ,Independent,PUDUKKOTTAI,TAMIL NADU,62
S2263,MARIKKANNU. E,Independent,TIRUVANNAMALAI,TAMIL NADU,61
S2290,SUMATHI. P,Independent,SALEM,TAMIL NADU,61
S2257,KRISHNAN. L.,Independent,PALACODU,TAMIL NADU,61
S2269,RAKESH SHARMA. R,Thakkam Katchi,VANDAVASI,TAMIL NADU,61
S2220,KARTHIKEYAN.S,Independent,THOUSAND LIGHTS,TAMIL NADU,61
S22134,ARASUMANI. G,Independent,ARAVAKURICHI,TAMIL NADU,61
S2226,RAJASEKAR. S,Independent,VELACHERY,TAMIL NADU,61
S22134,KIRUBANANTH. S,Independent,ARAVAKURICHI,TAMIL NADU,61
S22179,CHANDRAJOTHI. M,Independent,VIRALIMALAI,TAMIL NADU,60
S2267,JAYANTHI. E,Independent,ARANI,TAMIL NADU,60
S22118,R. SETHURAGUNATHAN,Independent,COIMBATORE,TAMIL NADU,60
S22163,VALLABADAS.E,Tamizhaga Vaazhvurimai Katchi,NAGAPATTINAM,TAMIL NADU,60
S22143,MOHAMED ABUBAKKAR SIDDIQ,Independent,LALGUDI,TAMIL NADU,60
S2216,VENKATESH. K,Independent,EGMORE,TAMIL NADU,60
S22114,VENKADASAMY. K,Independent,TIRUPPUR,TAMIL NADU,60
S22161,RAMKUMAR. S BBA.LLB,Independent,MAYILADUTHURAI,TAMIL NADU,60
S22114,MOHAMED MUBARAK ALI,Ganasangam Party of India,TIRUPPUR,TAMIL NADU,60
S2228,B. KALYANARAMKUMAR,Naam Indiar Party,ALANDUR,TAMIL NADU,60
S2263,ANBALAGAN. M,Independent,TIRUVANNAMALAI,TAMIL NADU,59
S22121,VASANTHI,Independent,SINGANALLUR,TAMIL NADU,59
S2271,SEKAR NAYAKAR I M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,MAILAM,TAMIL NADU,59
S22135,ELAMATHI. S,Independent,KARUR,TAMIL NADU,59
S22215,RAJALINGAM. M,Independent,TIRUCHENDUR,TAMIL NADU,59
S22130,KARUPPAIAH.S,Independent,NILAKKOTTAI,TAMIL NADU,59
S2243,M.LOGANATHAN,Independent,VELLORE,TAMIL NADU,59
S2290,PARTHIBAN. V,Independent,SALEM,TAMIL NADU,58
S2221,G.SIVA KUMAR,Independent,ANNA NAGAR,TAMIL NADU,58
S2291,GOPINATH. B,Independent,VEERAPANDI,TAMIL NADU,58
S22207,RAMAMOORTHY. G,Independent,ARUPPUKKOTTAI,TAMIL NADU,58
S22134,MATHIYALAGAN. P,Independent,ARAVAKURICHI,TAMIL NADU,58
S22179,MATHIYALAGAN. G,Independent,VIRALIMALAI,TAMIL NADU,58
S2214,KANNAN M,Independent,VILLIVAKKAM,TAMIL NADU,58
S2242,R.INDHUMATHI,Independent,ARCOT,TAMIL NADU,58
S2211,G. VIJAY,Independent,DR.RADHAKRISHNAN NAGAR,TAMIL NADU,58
S2263,VELU. K,Independent,TIRUVANNAMALAI,TAMIL NADU,58
S2221,M HARISHANKAR,Independent,ANNA NAGAR,TAMIL NADU,57
S2290,SUNDARAM. R,Independent,SALEM,TAMIL NADU,56
S2297,SARAVANAN,Independent,KUMARAPALAYAM,TAMIL NADU,56
S22207,VEERARAJ. R,Independent,ARUPPUKKOTTAI,TAMIL NADU,56
S2213,M. POORNIMA,Independent,KOLATHUR,TAMIL NADU,56
S2291,KAVITHA. M.P,Independent,VEERAPANDI,TAMIL NADU,56
S2273,THANGARASU N,Independent,VANUR,TAMIL NADU,56
S22179,VEERAMANI. M,Independent,VIRALIMALAI,TAMIL NADU,56
S22134,RAJENDARAN. N,Independent,ARAVAKURICHI,TAMIL NADU,56
S2218,K E MANOHAR,Independent,HARBOUR,TAMIL NADU,56
S22132,AROCKIA DASS. J,Independent,DINDIGUL,TAMIL NADU,56
S2213,P. MILANY,Independent,KOLATHUR,TAMIL NADU,56
S2298,SHANMUGAM.P,Independent,ERODE,TAMIL NADU,55
S22133,DHIVAKAR. A,Independent,VEDASANDUR,TAMIL NADU,55
S2213,ARUL DOSS. A.,Independent,KOLATHUR,TAMIL NADU,55
S2250,GOVIND. T.G,Independent,TIRUPPATTUR,TAMIL NADU,55
S2243,K.MUNIYAPPAN,ALL PENSIONERS PARTY,VELLORE,TAMIL NADU,55
S22218,GUNASEKARAN.P,Independent,KOVILPATTI,TAMIL NADU,55
S2275,PRABHAKARAN D,Independent,VIKRAVANDI,TAMIL NADU,55
S2211,L.SARAVANAN,Independent,DR.RADHAKRISHNAN NAGAR,TAMIL NADU,54
S2216,M. NAGARAJAN,Independent,EGMORE,TAMIL NADU,54
S22163,T.KATHIRAVAN,Independent,NAGAPATTINAM,TAMIL NADU,54
S2294,MOHAN M,Independent,NAMAKKAL,TAMIL NADU,54
S22118,R. SATHISH KUMAR,Independent,COIMBATORE,TAMIL NADU,54
S22150,VENKATAJALAPATHI R.,Independent,JAYANKONDAM,TAMIL NADU,54
S2211,G. BOTHI RAJAN,Independent,DR.RADHAKRISHNAN NAGAR,TAMIL NADU,54
S22142,VIJAYAKUMAR. N,Independent,THIRUVERUMBUR,TAMIL NADU,54
S22121,KARTHIK,Independent,SINGANALLUR,TAMIL NADU,54
S2240,SARAVANAN .D,Independent,KATPADI,TAMIL NADU,54
S22118,A. MARIMUTHU,Independent,COIMBATORE,TAMIL NADU,54
S22119,KARTHIKEYAN.R,Independent,THONDAMUTHUR,TAMIL NADU,54
S22132,KARMEGAM. R,Independent,DINDIGUL,TAMIL NADU,54
S22131,SUNDAR C,Independent,NATHAM,TAMIL NADU,53
S22221,SURESHKUMAR. S,Naam Indiar Party,KADAYANALLUR,TAMIL NADU,53
S2295,RAMESH R,Independent,PARAMATHI-VELUR,TAMIL NADU,53
S2267,VENKATESAN. P,Independent,ARANI,TAMIL NADU,53
S2295,VIJAYAKUMAR A,Independent,PARAMATHI-VELUR,TAMIL NADU,53
S22135,KRISHNAKUMAR. K,Independent,KARUR,TAMIL NADU,53
S2296,VISWANATHAN P,Independent,TIRUCHENGODU,TAMIL NADU,53
S22207,KARTHIK. M,Independent,ARUPPUKKOTTAI,TAMIL NADU,53
S2295,MURTHI,Independent,PARAMATHI-VELUR,TAMIL NADU,53
S2218,T VIJAYARAJ,Independent,HARBOUR,TAMIL NADU,53
S2212,DR.G. MOORTHY,Independent,PERAMBUR,TAMIL NADU,53
S22137,R.ARUNKUMAR,Independent,KULITHALAI,TAMIL NADU,53
S2213,VIGIRDHAN,Independent,KOLATHUR,TAMIL NADU,53
S22121,R.MANIKANDABRABHU,Independent,SINGANALLUR,TAMIL NADU,53
S22218,ARUMUGAVEL.T,Naam Indiar Party,KOVILPATTI,TAMIL NADU,52
S2213,V. NARESH BABU,Independent,KOLATHUR,TAMIL NADU,52
S22179,ALAGAR. P ADVOCATE,Independent,VIRALIMALAI,TAMIL NADU,52
S22228,RAJAN.P,Independent,RADHAPURAM,TAMIL NADU,52
S22144,JAYARAMAN. M,Independent,MANACHANALLUR,TAMIL NADU,52
S2225,JAYAGOPI. M,Independent,MYLAPORE,TAMIL NADU,52
S22143,R. TAMILARASAN,Independent,LALGUDI,TAMIL NADU,52
S22194,MANOJ KUMAR R,Independent,MADURAI WEST,TAMIL NADU,52
S22196,GIRISHKUMAR.A,Independent,THIRUMANGALAM,TAMIL NADU,52
S2297,GOPALAKRISHNAN,Independent,KUMARAPALAYAM,TAMIL NADU,52
S2222,EZHILRAJ.D,Independent,VIRUGAMPAKKAM,TAMIL NADU,52
S2217,T. RAJESH,Independent,ROYAPURAM,TAMIL NADU,52
S22169,SANKAR. R,Independent,NANNILAM,TAMIL NADU,52
S22119,VISWANATHAN.M,Independent,THONDAMUTHUR,TAMIL NADU,52
S2295,BALAJI R,Independent,PARAMATHI-VELUR,TAMIL NADU,52
S2296,THIRUKKUMARAN P,Makkal Munnetra Katchi,TIRUCHENGODU,TAMIL NADU,52
S22134,ARIVALAGAN. M,Independent,ARAVAKURICHI,TAMIL NADU,51
S2214,SOLOMON  J.R,Independent,VILLIVAKKAM,TAMIL NADU,51
S22155,S.RAJAMOHAN,Independent,CUDDALORE,TAMIL NADU,51
S2216,S. PICHAMUTHU,Independent,EGMORE,TAMIL NADU,51
S2215,C. JAGAN MOHAN,Independent,THIRU-VI-KA-NAGAR,TAMIL NADU,51
S2298,M.MURUGESAN,Independent,ERODE,TAMIL NADU,51
S2226,MOHAMED YASEEN. I,Thakkam Katchi,VELACHERY,TAMIL NADU,51
S22135,KALIMUTHU. V,Samaniya Makkal Nala Katchi,KARUR,TAMIL NADU,51
S2212,R. JAYASEELAN,Independent,PERAMBUR,TAMIL NADU,51
S2228,K.VELAYUDHAM,Independent,ALANDUR,TAMIL NADU,51
S2222,LUKMANBABU.S,Independent,VIRUGAMPAKKAM,TAMIL NADU,50
S2295,RANJITH K,Independent,PARAMATHI-VELUR,TAMIL NADU,50
S2225,VELU. K,Independent,MYLAPORE,TAMIL NADU,50
S2221,L KASINATHAN,Independent,ANNA NAGAR,TAMIL NADU,50
S2221,S SATHISH KUMAR,Independent,ANNA NAGAR,TAMIL NADU,50
S2213,K. PANNEER SELVAM,Independent,KOLATHUR,TAMIL NADU,50
S22134,KAVIYARASU. T,Independent,ARAVAKURICHI,TAMIL NADU,50
S22114,DR. RAMAKRISHNAN. S,Independent,TIRUPPUR,TAMIL NADU,50
S2231,S.PARTHIBAN,Democratic National Allegiance,TAMBARAM,TAMIL NADU,50
S2214,BALAMURALI G,Independent,VILLIVAKKAM,TAMIL NADU,50
S2228,D.SARAVANAN,Independent,ALANDUR,TAMIL NADU,50
S22121,AYOOB RIYAS,Independent,SINGANALLUR,TAMIL NADU,50
S22134,KATHIRESAN. M,Independent,ARAVAKURICHI,TAMIL NADU,49
S2213,E. RAAMADASAN,Makkal Nalvaazhvuk Katchi,KOLATHUR,TAMIL NADU,49
S22207,VENKATESAN. P.S,Independent,ARUPPUKKOTTAI,TAMIL NADU,49
S2217,P. SUMATHI,Independent,ROYAPURAM,TAMIL NADU,49
S2296,ARULPRAKASAM S,Independent,TIRUCHENGODU,TAMIL NADU,49
S22157,EZHILVENTHAN . P,Independent,BHUVANAGIRI,TAMIL NADU,49
S2291,RANGANATHAN. D,Independent,VEERAPANDI,TAMIL NADU,49
S2243,S.RAJKAMAL,Independent,VELLORE,TAMIL NADU,49
S22141,P. RAJENDRAN,Independent,TIRUCHIRAPPALLI,TAMIL NADU,48
S22142,KUMAR. P,Independent,THIRUVERUMBUR,TAMIL NADU,48
S22142,VIJAYAKUMAR. C,Independent,THIRUVERUMBUR,TAMIL NADU,48
S2214,KARTHICK S,Independent,VILLIVAKKAM,TAMIL NADU,48
S2267,VINOTH. A,Independent,ARANI,TAMIL NADU,48
S22207,MARIVEL. K,Independent,ARUPPUKKOTTAI,TAMIL NADU,48
S22121,A.MOUNAKUMAR,Independent,SINGANALLUR,TAMIL NADU,48
S22120,V. VELMURUGAN,Independent,COIMBATORE,TAMIL NADU,48
S2220,SUNDARA RAJU.A,Independent,THOUSAND LIGHTS,TAMIL NADU,48
S2214,JAYA ZEBA C,Independent,VILLIVAKKAM,TAMIL NADU,48
S2271,PURUSHOTHAMAN K,Desiya Makkal Sakthi Katchi,MAILAM,TAMIL NADU,47
S2211,MANIKANDAN.H,Independent,DR.RADHAKRISHNAN NAGAR,TAMIL NADU,47
S22134,MOHANKUMAR. K,Independent,ARAVAKURICHI,TAMIL NADU,47
S22135,MURALI. M,Independent,KARUR,TAMIL NADU,47
S2264,MURUGAN.M,Independent,KILPENNATHUR,TAMIL NADU,47
S2211,J.MURALI KRISHNAN,Independent,DR.RADHAKRISHNAN NAGAR,TAMIL NADU,47
S22134,PRAVEEN. S,Independent,ARAVAKURICHI,TAMIL NADU,47
S2211,CHANDRASEKAR,Tamizhaga Murpokku Makkal Katchi,DR.RADHAKRISHNAN NAGAR,TAMIL NADU,47
S2212,M. GEETA,Thakkam Katchi,PERAMBUR,TAMIL NADU,47
S22142,RAMACHANDRAN. V,Independent,THIRUVERUMBUR,TAMIL NADU,47
S2226,BHASKAR. G,Independent,VELACHERY,TAMIL NADU,47
S2265,ELUMALAI. S,Independent,KALASAPAKKAM,TAMIL NADU,46
S2274,VIJAYA K,Independent,VILUPPURAM,TAMIL NADU,46
S2218,P VIJAYAKUMAR,Independent,HARBOUR,TAMIL NADU,46
S2214,VIJAYAKUMAR G,Independent,VILLIVAKKAM,TAMIL NADU,46
S22137,M.MAYILVAGANAN,Independent,KULITHALAI,TAMIL NADU,46
S2212,S. SURESHKUMAR,Makkalatchi Katchi,PERAMBUR,TAMIL NADU,46
S22135,ASARUDHEEN. A,Independent,KARUR,TAMIL NADU,45
S22136,PORSELVAN. B.S,Independent,KRISHNARAYAPURAM,TAMIL NADU,45
S2224,PRASATH D,Independent,THIYAGARAYANAGAR,TAMIL NADU,45
S22132,GANESH PERUMAL. D,Independent,DINDIGUL,TAMIL NADU,45
S2264,ATHIYAMAAN.M,Independent,KILPENNATHUR,TAMIL NADU,45
S2240,S. RAMAN,Independent,KATPADI,TAMIL NADU,45
S2215,S. PARTHIBAN,Independent,THIRU-VI-KA-NAGAR,TAMIL NADU,45
S2296,MAHESHKUMAR N,Independent,TIRUCHENGODU,TAMIL NADU,45
S22114,KARTHIKADEVI. K,Independent,TIRUPPUR,TAMIL NADU,45
S2211,D.KARTHIKEYAN,Samata Party,DR.RADHAKRISHNAN NAGAR,TAMIL NADU,44
S2224,GNANASEKARAN G,Independent,THIYAGARAYANAGAR,TAMIL NADU,44
S2211,R.ETHIRAJ,Independent,DR.RADHAKRISHNAN NAGAR,TAMIL NADU,44
S2216,RAJKUMAR,Independent,EGMORE,TAMIL NADU,44
S22142,HABEEB RAHAMAN. H,Independent,THIRUVERUMBUR,TAMIL NADU,44
S22144,GOPALAKRISHNAN. V,Independent,MANACHANALLUR,TAMIL NADU,44
S22120,VENKATACHALAM PARAMASIVAM,Independent,COIMBATORE,TAMIL NADU,43
