constituency_code,candidate,party,constituency,state,votes
S1169,A.M. MUHAMMED RIYAS,Social Democratic Party Of India,KAIPAMANGALAM,KERALA,536
S1199,NOTA,None of the Above,CHANGANASSERY,KERALA,532
S11116,NOTA,None of the Above,KARUNAGAPPALLY,KERALA,525
S111,GEAN LAVINA MONTEIRO,Independent,MANJESHWAR,KERALA,523
S1172,WILSON KALLEN,Aam Aadmi Party,CHALAKUDY,KERALA,519
S1125,NOTA,None of the Above,BALUSSERI,KERALA,516
S1192,JOSEPH JACOB,Aam Aadmi Party,PEERUMADE,KERALA,508
S1124,NOTA,None of the Above,PERAMBRA,KERALA,507
S1193,ADV.RONY NEDUMPALLIL,Aam Aadmi Party,PALA,KERALA,506
S11134,PRADEEP KUMAR P,Independent,THIRUVANANTHAPURAM,KERALA,506
S11111,NOTA,None of the Above,THIRUVALLA,KERALA,504
S113,NOTA,None of the Above,UDMA,KERALA,504
S1144,P P NAVAS S/o KUNHIMUHAMED,Independent,TANUR,KERALA,502
S11101,NOTA,None of the Above,POONJAR,KERALA,498
S1114,NOTA,None of the Above,KUTHUPARAMBA,KERALA,495
S1131,NOTA,None of the Above,KODUVALLY,KERALA,490
S1173,RAVI A K,Bahujan Samaj Party,KODUNGALLUR,KERALA,488
S1126,P.M.SREEKUMAR,Socialist Unity Centre Of India (COMMUNIST),ELATHUR,KERALA,481
S1165,JITHIN SADANANDHAN,Aam Aadmi Party,WADAKKANCHERY,KERALA,478
S11106,JAISAPPAN MATHAI,Independent,KUTTANAD,KERALA,471
S11139,KATTACHALKUZHI.M.SUGATHAN,Socialist Republican Party,KOVALAM,KERALA,469
S1134,KRISHNAN THACHANNAN,Bahujan Samaj Party,ERNAD,KERALA,467
S1163,PAULY GURUVAYUR,Aam Aadmi Party,GURUVAYOOR,KERALA,466
S11107,NOTA,None of the Above,HARIPAD,KERALA,465
S11134,ADV. SEN,Bahujan Samaj Party,THIRUVANANTHAPURAM,KERALA,463
S11139,N.JAYARAJAN,Independent,KOVALAM,KERALA,459
S1152,MUHAMMED ASHARAF V.H,Independent,OTTAPPALAM,KERALA,459
S1132,NOTA,None of the Above,THIRUVAMBADI,KERALA,458
S1196,BINOY JOSEPH KULATHUNKAL,Bahujan Samaj Party,ETTUMANOOR,KERALA,455
S11103,NANDAKUMAR,Independent,CHERTHALA,KERALA,455
S111,NOTA,None of the Above,MANJESHWAR,KERALA,455
S1129,ANVER S/O ENUNNI,Independent,BEYPORE,KERALA,448
S1155,RAMNATH C,Bahujan Samaj Party,MALAMPUZHA,KERALA,448
S1173,DR. K M FRANCIS ROY,Aam Aadmi Party,KODUNGALLUR,KERALA,447
S1118,BENADICT,Bahujan Samaj Party,SULTHANBATHERY,KERALA,447
S1119,RADHAKRISHNAN M,Independent,KALPETTA,KERALA,446
S11125,NOUSHAD A   S/O.ALIYARU KUNJU,Independent,ERAVIPURAM,KERALA,443
S1123,NOTA,None of the Above,QUILANDY,KERALA,442
S1133,KEERAN N.K,Bahujan Samaj Party,KONDOTTY,KERALA,441
S1156,UDAYAN SUKUMARAN,Aam Aadmi Party,PALAKKAD,KERALA,437
S11138,NOBIL M. D,Bahujan Samaj Party,KATTAKKADA,KERALA,433
S1116,ADV. HENSTION GEORGE,Aam Aadmi Party,PERAVOOR,KERALA,431
S11110,B. PRANEESH,Socialist Unity Centre Of India (COMMUNIST),CHENGANNUR,KERALA,429
S11126,SINDHU PUTHENKULAM,Democratic Human Rights Movement Party,CHATHANNOOR,KERALA,428
S1192,K MURALI,Bahujan Samaj Party,PEERUMADE,KERALA,425
S1181,KARTHIKEYAN,Bahujan Samaj Party,THRIPUNITHURA,KERALA,424
S119,M J MATHEW,Social Democratic Party Of India,IRIKKUR,KERALA,417
S1149,NOTA,None of the Above,THRITHALA,KERALA,409
S11130,SUJILAL B G,Bahujan Samaj Party,NEDUMANGAD,KERALA,408
S1158,N S K PURAM SASIKUMAR,Independent,CHITTUR,KERALA,408
S11118,MANTHARA  VELAYUDHAN,Independent,KUNNATHUR,KERALA,404
S1176,HAKHIKHATH HAMEED,Aam Aadmi Party,ALUVA,KERALA,403
S11114,ADV VARUGHESE OOMMEN,Independent,KONNI,KERALA,400
S1185,T C RAMANAN,Socialist Unity Centre Of India (COMMUNIST),PIRAVOM,KERALA,397
S1131,SUNIL MANNATH,Republican Party of India (Athawale),KODUVALLY,KERALA,397
S11128,SUNITHA KILIMANOOR,Democratic Human Rights Movement Party,ATTINGAL,KERALA,397
S1120,NOTA,None of the Above,VADAKARA,KERALA,394
S1121,NOTA,None of the Above,KUTTIADI,KERALA,390
S11119,MAMACHAN DANIEL,Aam Aadmi Party,KOTTARAKKARA,KERALA,386
S11122,AJI KADASSERY,Democratic Human Rights Movement Party,CHADAYAMANGALAM,KERALA,381
S1184,MANIKUTTAN A. T.,Bahujan Samaj Party,KUNNATHUNAD,KERALA,380
S1181,SANDEEP RAJENDRAPRASAD,Independent,THRIPUNITHURA,KERALA,376
S1116,NOTA,None of the Above,PERAVOOR,KERALA,375
S1144,SAMEER T,Independent,TANUR,KERALA,373
S11139,ADV.SABU.S.PHILIP,Independent,KOVALAM,KERALA,372
S1165,SUBRAMANIAN PENAKAM,Bahujan Samaj Party,WADAKKANCHERY,KERALA,368
S118,ABDUL SALAM K P,Independent,TALIPARAMBA,KERALA,366
S11103,A.P. PRASAD S/O PURUSHOTHAMAN,Independent,CHERTHALA,KERALA,366
S11118,T. SASIDHARAN,Socialist Unity Centre Of India (COMMUNIST),KUNNATHUR,KERALA,366
S1144,MUHAMMED SAMEER NARUNGEL PARAMBIL HOUSE,Independent,TANUR,KERALA,365
S1119,SIDHEEQUE S/O KUNJAMMAD,Independent,KALPETTA,KERALA,360
S1171,P C PUSHPAKARAN,Bahujan Samaj Party,PUDUKKAD,KERALA,359
S1154,SHAMSUDHEEN S/O MUHAMMED,Independent,MANNARKKAD,KERALA,358
S1155,K PRASAD,Socialist Unity Centre Of India (COMMUNIST),MALAMPUZHA,KERALA,355
S1147,ABDUL JALEEL K T S/O MOIDEEN K T,Independent,THAVANUR,KERALA,349
S1126,ABDUL BASITH ATHOLI,Aam Aadmi Party,ELATHUR,KERALA,348
S1156,KRISHNANKUTTY K,Bahujan Samaj Party,PALAKKAD,KERALA,348
S1119,ANILKUMAR S/O UNNI NAIR,Independent,KALPETTA,KERALA,347
S11113,PRABHAKARAN V. R,Bahujan Samaj Party,ARANMULA,KERALA,347
S1179,MOHANDAS,Aam Aadmi Party,VYPEN,KERALA,342
S1145,KABEER ALIAS SHAMEER KUTTUR,Aam Aadmi Party,TIRUR,KERALA,340
S11137,ADV. DHANUVACHAPURAM THANKACHAN,Bahujan Samaj Party,PARASSALA,KERALA,340
S1169,MANOJ M.M.,Communist Party of India (Marxist-Leninist) Red Star,KAIPAMANGALAM,KERALA,335
S11112,SREEHARI K P,Independent,RANNI,KERALA,333
S1185,SABU K ERAMATH,Independent,PIRAVOM,KERALA,333
S1199,ARAVIND V,Socialist Unity Centre Of India (COMMUNIST),CHANGANASSERY,KERALA,331
S1177,SIYAD V A,Bahujan Samaj Party,KALAMASSERY,KERALA,331
S1159,SANKARANARAYANAN R,Independent,NEMMARA,KERALA,330
S1164,DR UNNIKRISHNAN CHIRAYATH,Aam Aadmi Party,MANALUR,KERALA,330
S1178,P.K.RAJESH,Bahujan Samaj Party,PARAVUR,KERALA,328
S11140,SURENDRANATHAN. K,Bahujan Samaj Party,NEYYATTINKARA,KERALA,327
S1119,K V PRAKASH,Communist Party of India (Marxist-Leninist) Red Star,KALPETTA,KERALA,325
S1193,C G BABU,Independent,PALA,KERALA,325
S1148,NOUSHADALI,Independent,PONNANI,KERALA,324
S1180,AJEESH P.E,Independent,KOCHI,KERALA,318
S11137,SHAJU PALIYODU,Independent,PARASSALA,KERALA,318
S1129,ANVER S/O SULAIKHA K P,Independent,BEYPORE,KERALA,318
S11102,N.K. SASIKUMAR,Socialist Unity Centre Of India (COMMUNIST),AROOR,KERALA,317
S1140,ABDULSALAM.K.P,Independent,MALAPPURAM,KERALA,315
S1122,VASANTHA,Independent,NADAPURAM,KERALA,314
S1145,MOIDEEN KOOMULLI PARAMBIL,Independent,TIRUR,KERALA,312
S1172,ARUN EDATHADAN,Independent,CHALAKUDY,KERALA,311
S1129,MUHAMMED RIYAS P.C S/O AHAMMEDKUTTY P. C,Independent,BEYPORE,KERALA,308
S1141,K.M. SHAJI SHAIMALAYAM,Independent,VENGARA,KERALA,305
S11136,V. S. SIVAKUMAR S/O SIVADASAN,Independent,ARUVIKKARA,KERALA,303
S1177,A RAJEENA,Socialist Unity Centre Of India (COMMUNIST),KALAMASSERY,KERALA,301
S119,AMAL K T,Independent,IRIKKUR,KERALA,299
S11133,N. MURALI,Bahujan Samaj Party,VATTIYOORKAVU,KERALA,299
S1167,RANI ANTO,Aam Aadmi Party,THRISSUR,KERALA,299
S11132,T. S. RAJAN,Bahujan Samaj Party,KAZHAKOOTTAM,KERALA,298
S11137,DEEPUMON PARASSALA,Aam Aadmi Party,PARASSALA,KERALA,298
S1131,FIROSE K C S/O MOITHEENKUTTY,Independent,KODUVALLY,KERALA,298
S1187,SHIBU KALLEKKATTU,Independent,KOTHAMANGALAM,KERALA,297
S11102,VAYALAR RAJEEVAN,Bahujan Dravida Party,AROOR,KERALA,297
S11120,ANEESH KILIMANOOR,Democratic Human Rights Movement Party,PATHANAPURAM,KERALA,297
S11116,TWINKLE PRABHAKARAN,Socialist Unity Centre Of India (COMMUNIST),KARUNAGAPPALLY,KERALA,295
S118,SHYAMALA P D/O GOVINDAN P,Independent,TALIPARAMBA,KERALA,294
S11127,VINOD ELAKAMON,Democratic Human Rights Movement Party,VARKALA,KERALA,290
S11124,ADV. SINU.L.R,Aam Aadmi Party,KOLLAM,KERALA,290
S1159,RADHAKRISHNAN K,Independent,NEMMARA,KERALA,289
S1154,ABOOBACKER S/O AYISHA,Independent,MANNARKKAD,KERALA,289
S1182,ASHOKAN,Independent,ERANAKULAM,KERALA,287
S1131,BAVANKUTTY,Aam Aadmi Party,KODUVALLY,KERALA,286
S111,KANNUR ABDULLA MASTER,Independent,MANJESHWAR,KERALA,285
S1173,NANDAGOPAN VELLATHADI,Independent,KODUNGALLUR,KERALA,284
S118,KHAMARUDDEEN C V,Independent,TALIPARAMBA,KERALA,283
S1111,T.K. MOHANAN,Independent,KANNUR,KERALA,281
S1195,SUMAM P S,Bahujan Samaj Party,VAIKOM,KERALA,280
S11106,JOEMON JOSEPH SRAMPICKAL A. P. J. JUMAN V. S.,Independent,KUTTANAD,KERALA,280
S1148,SAKKEER S/O MUHAMMED,Independent,PONNANI,KERALA,279
S11109,SURESH NOORANAD,Ambedkarite Party of India,MAVELIKKARA,KERALA,278
S1196,ASHNA THAMBI,Socialist Unity Centre Of India (COMMUNIST),ETTUMANOOR,KERALA,277
S11122,G. JAYAN MOONLIGHT CHITHARA,Independent,CHADAYAMANGALAM,KERALA,277
S1130,SANTHOSH P. T,All India Hindustan Congress Party,KUNNAMANGALAM,KERALA,276
S1118,V.A RAMESAN,Socialist Unity Centre Of India (COMMUNIST),SULTHANBATHERY,KERALA,275
S11131,RATHEESH R,Democratic Human Rights Movement Party,VAMANAPURAM,KERALA,275
S1166,EDWIN BABU ALAPAT,Independent,OLLUR,KERALA,275
S1122,NOTA,None of the Above,NADAPURAM,KERALA,272
S1181,THOMAS PAUL KOMAROTH,Aam Aadmi Party,THRIPUNITHURA,KERALA,272
S1193,SANTHOSH PULICKAL,Independent,PALA,KERALA,272
S1125,SOORAJ K S/O ASOKAN,Independent,BALUSSERI,KERALA,272
S1171,ANIFA V K,Independent,PUDUKKAD,KERALA,271
S11123,RAHUL R.,Socialist Unity Centre Of India (COMMUNIST),KUNDARA,KERALA,269
S1122,PADMAKUMAR,Independent,NADAPURAM,KERALA,269
S1190,JOMON JOHN,Independent,THODUPUZHA,KERALA,267
S11120,JYOTHISH KUMAR M,Independent,PATHANAPURAM,KERALA,266
S1185,RENNY MATHEW,Independent,PIRAVOM,KERALA,265
S11136,R. STEEPHEN S/O RAFI,Independent,ARUVIKKARA,KERALA,264
S11138,ADV. JAYAKUMAR THEERTHAM,Communist Party of India (Marxist-Leninist) (Liberation),KATTAKKADA,KERALA,262
S1179,T. C. SUBRAHMANYAN,Communist Party of India (Marxist-Leninist) Red Star,VYPEN,KERALA,262
S1158,SUMESH C,Independent,CHITTUR,KERALA,261
S11132,DEEBIKA KARIMANAL,Democratic Human Rights Movement Party,KAZHAKOOTTAM,KERALA,260
S1170,DR. ANISH,Independent,IRINJALAKUDA,KERALA,259
S115,SANDEEP ELATT,Independent,TRIKARIPUR,KERALA,258
S1154,SHAMSUDHEEN S/O UMMER,Independent,MANNARKKAD,KERALA,257
S1199,PROF.DR.SAJU KANNANTHARA,Aam Aadmi Party,CHANGANASSERY,KERALA,256
S1119,T K UMMER,Independent,KALPETTA,KERALA,256
S1111,SURESH KUMAR,Bharatheeya Jawan Kisan Party,KANNUR,KERALA,255
S1193,SANTHOSH NADOOPPARAMPIL,Bahujan Samaj Party,PALA,KERALA,254
S1114,RAFEED A P,Aam Aadmi Party,KUTHUPARAMBA,KERALA,254
S11103,RAJENDRA PRASAD S/O PRABHAKARAN,Independent,CHERTHALA,KERALA,249
S1113,SAJU V P,Independent,THALASSERY,KERALA,240
S1138,ABDUL NAJEEB S/O MOHAMED,Independent,PERINTHALMANNA,KERALA,239
S11102,VIPIN,Independent,AROOR,KERALA,238
S11134,MANOMOHAN,Independent,THIRUVANANTHAPURAM,KERALA,237
S11119,WILFRED ZACHARIAS,Bahujan Samaj Party,KOTTARAKKARA,KERALA,236
S1110,ABDUL KAREEM. V. V,Independent,AZHIKODE,KERALA,235
S1164,RAVINDRANATH K,Independent,MANALUR,KERALA,234
S1190,P T VARGHESE,Socialist Unity Centre Of India (COMMUNIST),THODUPUZHA,KERALA,234
S1177,RAJEEV S/O VAREED,Independent,KALAMASSERY,KERALA,233
S11107,VIDHYA V.P,Socialist Unity Centre Of India (COMMUNIST),HARIPAD,KERALA,231
S11106,RENJU T. R.,Independent,KUTTANAD,KERALA,231
S1140,SREEDHARAN,Independent,MALAPPURAM,KERALA,231
S1125,ABHIJITH,Independent,BALUSSERI,KERALA,230
S1111,M.K. SHAHAZAD,Socialist Unity Centre Of India (COMMUNIST),KANNUR,KERALA,229
S11113,RADHAMANI,Socialist Unity Centre Of India (COMMUNIST),ARANMULA,KERALA,229
S1138,MOHAMMED HANEEFA P S/O ALAVI,Independent,PERINTHALMANNA,KERALA,228
S1172,A D BIJU,Independent,CHALAKUDY,KERALA,228
S1130,ABDUL RAZAK S/O KOYAKUTTY,Independent,KUNNAMANGALAM,KERALA,227
S1110,RESHMI RAVI,Socialist Unity Centre Of India (COMMUNIST),AZHIKODE,KERALA,227
S11134,A SABOORA,Socialist Unity Centre Of India (COMMUNIST),THIRUVANANTHAPURAM,KERALA,227
S1174,MOHANAN M A,Independent,PERUMBAVOOR,KERALA,226
S1145,DR.S.ALEENA,Socialist Unity Centre Of India (COMMUNIST),TIRUR,KERALA,224
S1175,P V RAJEESH,Socialist Unity Centre Of India (COMMUNIST),ANGAMALY,KERALA,220
S11111,AJU ALEX,Independent,THIRUVALLA,KERALA,220
S1122,ABHIJITH S/O BALAN,Independent,NADAPURAM,KERALA,218
S1163,C. R. UNNIKRISHNAN,Socialist Unity Centre Of India (COMMUNIST),GURUVAYOOR,KERALA,218
S1111,RAMACHANDRAN KUNIYIL,Independent,KANNUR,KERALA,216
S1131,ABDUL SHUKOOR,Independent,KODUVALLY,KERALA,212
S1118,BALAKRISHNAN EDAKKAL,Independent,SULTHANBATHERY,KERALA,212
S111,SANJEEVA,Bahujan Samaj Party,MANJESHWAR,KERALA,212
S1184,VAZHAKULAM BHASI,Independent,KUNNATHUNAD,KERALA,212
S1115,SANOJ                           S/O KUNHIRAMAN K,Independent,MATTANNUR,KERALA,210
S11134,KARTHIKA DEVI M,Janam Rashtriya Party,THIRUVANANTHAPURAM,KERALA,210
S1122,K.M. ABHIJITH S/O ASHOKAN,Independent,NADAPURAM,KERALA,207
S1188,RAJENDRAN .V. B,Bahujan Samaj Party,DEVIKULAM,KERALA,206
S11101,ABHIRAM BABU,Independent,POONJAR,KERALA,205
S1130,MAVOOR MUHAMMED ALI,Independent,KUNNAMANGALAM,KERALA,205
S1196,RAJMOHAN VETTIKULANGARA UNNI,Independent,ETTUMANOOR,KERALA,205
S1138,HANEEFA,Independent,PERINTHALMANNA,KERALA,205
S111,D SURENDRAN NAIR,Independent,MANJESHWAR,KERALA,203
S1130,RAHEEM P S/O MOIDHEEN,Independent,KUNNAMANGALAM,KERALA,202
S1129,ANWAR ALI HASSAN S/O KUTTYHASSAN,Independent,BEYPORE,KERALA,201
S1120,RAMA T P W/O ASHOKAN P K,Independent,VADAKARA,KERALA,200
S1178,K.B.SATHEESAN,Independent,PARAVUR,KERALA,200
S1118,RAJESH R M,Independent,SULTHANBATHERY,KERALA,198
S118,C BALAKRISHNAN YADAV,Independent,TALIPARAMBA,KERALA,198
S1123,ADV. PRAVEEN,Independent,QUILANDY,KERALA,198
S1148,SAGEER M.K,Independent,PONNANI,KERALA,197
S1155,SAJI PJ,Aam Aadmi Party,MALAMPUZHA,KERALA,197
S1188,SELVI,Independent,DEVIKULAM,KERALA,194
S1123,MUSTHAFA P K (PADINJARE KUNIYOTH),Aam Aadmi Party,QUILANDY,KERALA,193
S1156,SHAMSUDHEEN B.,Independent,PALAKKAD,KERALA,193
S1112,VADI HAREENDRAN,Independent,DHARMADAM,KERALA,193
S1187,SHIBU CHALAKATTU,Independent,KOTHAMANGALAM,KERALA,192
S1123,PRAVEEN KUMAR S/O SANKARAN NAIR,Independent,QUILANDY,KERALA,192
S113,KUNHAMPU P P S/O RAMAN,Independent,UDMA,KERALA,191
S1116,SUNNY JOSEPH MUTHUKULATHEL,Independent,PERAVOOR,KERALA,191
S1156,REGHU M,Independent,PALAKKAD,KERALA,191
S11103,ADV. SONNYMON K .MATHEW,Independent,CHERTHALA,KERALA,190
S1149,ADV KEERTHI JAYANANDHAN,Bahujan Samaj Party,THRITHALA,KERALA,188
S1132,MUHAMMED KASIM,Independent,THIRUVAMBADI,KERALA,186
S1131,FIROSE S/O ABOOBACKER MUSALIAR,Independent,KODUVALLY,KERALA,185
S1120,BHASKARAN K K S/O KELAPPAN,Independent,VADAKARA,KERALA,185
S1164,PRATHAPAN(S/O AYYAPPAN),Independent,MANALUR,KERALA,184
S1131,LAKSHMANAN K P THAMARASSERY,Independent,KODUVALLY,KERALA,184
S11134,BINDHU MENON L R,Independent,THIRUVANANTHAPURAM,KERALA,177
S1127,JAYANTH S S/O SADANANDAN,Independent,KOZHIKODE NORTH,KERALA,174
S11131,MURALEEDHARAN NAIR G,Independent,VAMANAPURAM,KERALA,173
S1197,RALESH CHANDRAN,Socialist Unity Centre Of India (COMMUNIST),KOTTAYAM,KERALA,171
S11130,SHIBU G,Democratic Human Rights Movement Party,NEDUMANGAD,KERALA,171
S1178,G.GOKULDEV,Independent,PARAVUR,KERALA,171
S115,MUSTHAFA P P S/O NAFEESA P P,Independent,TRIKARIPUR,KERALA,169
S1114,MOHANAN K P,Independent,KUTHUPARAMBA,KERALA,169
S11139,VENGANOOR ASOKAN,Independent,KOVALAM,KERALA,169
S1134,MUJEEB RAHMAN,Independent,ERNAD,KERALA,166
S1132,DR. WILSON ROCKEY,Independent,THIRUVAMBADI,KERALA,164
S11135,KARAMANA PRASAD,Socialist Unity Centre Of India (COMMUNIST),NEMOM,KERALA,163
S1179,SADASIVAN,Independent,VYPEN,KERALA,163
S1175,JOBY PAUL UPPAN,Independent,ANGAMALY,KERALA,163
S11104,JOSEPH CHACKO,Independent,ALAPPUZHA,KERALA,163
S1120,RAMA W/O VIJAYAN,Independent,VADAKARA,KERALA,162
S1127,JAYANTH KUMAR,Independent,KOZHIKODE NORTH,KERALA,160
S117,RAJEEVAN KANNOTH S/O KAMMARAN,Independent,KALLIASSERI,KERALA,160
S1195,ADV. P I JAYAKUMAR,Independent,VAIKOM,KERALA,158
S11140,BIBIN S.B,Independent,NEYYATTINKARA,KERALA,157
S1175,SUPHIL SEBASTIAN,Independent,ANGAMALY,KERALA,156
S1167,RAJAN. M,Independent,THRISSUR,KERALA,153
S1150,MUHAMMED MUHSIN. M. K MANJERIKUNNATH,Independent,PATTAMBI,KERALA,152
S1124,FATHIMATHU RUKSANA. P,Independent,PERAMBRA,KERALA,151
S1124,AKHIL KUMAR .A.M,Communist Party of India (Marxist-Leninist) Red Star,PERAMBRA,KERALA,151
S1148,SAKKEER S/O ILLYAS,Independent,PONNANI,KERALA,149
S1181,SATHEESAN,Socialist Unity Centre Of India (COMMUNIST),THRIPUNITHURA,KERALA,148
S11137,S ROBINSON E NADAR,Independent,PARASSALA,KERALA,148
S1115,CHANDRAN THENGALATH,Independent,MATTANNUR,KERALA,147
S11124,MYLODE SUDHAN,Bahujan Samaj Party,KOLLAM,KERALA,146
S11135,VINU K,Aam Aadmi Party,NEMOM,KERALA,146
S11111,ZEEN THOMAS,Independent,THIRUVALLA,KERALA,144
S11133,PRASANTH. K S/O. KARUNAKARAN.C,Independent,VATTIYOORKAVU,KERALA,143
S115,MUSTHAFA V P S/O MUHAMMED,Independent,TRIKARIPUR,KERALA,143
S1131,SALEEM MUTTANCHERY,Independent,KODUVALLY,KERALA,142
S1141,U.P. SHAJI ULLATTU PARAMBIL,Independent,VENGARA,KERALA,141
S1132,P K KASIM  S/O ABDULLAKKUTTY HAJI,Independent,THIRUVAMBADI,KERALA,141
S1124,FATHIMA NASRI. V,Independent,PERAMBRA,KERALA,140
S113,KUNHIRAMAN,Independent,UDMA,KERALA,138
S1167,ROSILIN CHACKO,Bahujan Samaj Party,THRISSUR,KERALA,138
S1197,SHAIJU KURIAN,Independent,KOTTAYAM,KERALA,137
S1187,FINTO XAVIER,Rashtravadi Janata Party,KOTHAMANGALAM,KERALA,137
S11101,MAYAMOL K P,Independent,POONJAR,KERALA,136
S1194,INDU,Independent,KADUTHURUTHY,KERALA,134
S1194,M.M.SCARIA,Independent,KADUTHURUTHY,KERALA,134
S1114,SHYLAJA,Independent,KUTHUPARAMBA,KERALA,133
S11133,EMIL B.S,Socialist Unity Centre Of India (COMMUNIST),VATTIYOORKAVU,KERALA,131
S1145,ABDURAHIMAN S/O KUNJEEN,Independent,TIRUR,KERALA,130
S11130,VEMBAYAM YESUDAS,Independent,NEDUMANGAD,KERALA,129
S1145,SIYAD KOODIYATH,Socialist Party (India),TIRUR,KERALA,125
S1110,SUMESH. T. P S/O GOVINDAN,Independent,AZHIKODE,KERALA,124
S1127,A SAJEENA,Socialist Unity Centre Of India (COMMUNIST),KOZHIKODE NORTH,KERALA,124
S1124,RENJITH MALAYIL,Aam Aadmi Party,PERAMBRA,KERALA,124
S1195,PRADEEP S/O KUTTAPPAN,Independent,VAIKOM,KERALA,123
S1198,SABU MYLAKKADAN,Janam Rashtriya Party,PUTHUPPALLY,KERALA,122
S11139,KIRAN S PILLAI,Independent,KOVALAM,KERALA,122
S1131,SALEEM C K,Independent,KODUVALLY,KERALA,121
S11136,ADV. S. SIVAKUMAR S/O SADASIVAN,Independent,ARUVIKKARA,KERALA,118
S1164,SIVAPRASAD GANDHI K M,Indian Gandhiyan Party,MANALUR,KERALA,118
S1112,VIJAYAN A.M S/O KUNHIRAMAN,Independent,DHARMADAM,KERALA,117
S11119,SURESH. G,Equality Party of India,KOTTARAKKARA,KERALA,117
S11104,ALLEPPEY SUGUNAN,Independent,ALAPPUZHA,KERALA,117
S1126,ADV.SUMIN.S.NEDUNGADAN,Independent,ELATHUR,KERALA,117
S1114,SHAHUL HAMEED,Independent,KUTHUPARAMBA,KERALA,115
S1195,T M BOSE,Socialist Unity Centre Of India (COMMUNIST),VAIKOM,KERALA,115
S1110,KAREEM CHANDROTH,Independent,AZHIKODE,KERALA,115
S1121,KUNHAMMADKUTTY,Independent,KUTTIADI,KERALA,114
S1138,NAJEEB,Independent,PERINTHALMANNA,KERALA,113
S113,NASEER,Independent,UDMA,KERALA,111
S1167,ARSHED AZIZ,Communist Party of India (Marxist-Leninist) (Liberation),THRISSUR,KERALA,110
S1116,SAILAJA. A. V,Independent,PERAVOOR,KERALA,109
S1131,SAJIR K,Independent,KODUVALLY,KERALA,107
S1110,SUMESH KUMAR. K,Independent,AZHIKODE,KERALA,106
S1150,HARIS BABU PAILIPPURAM,Independent,PATTAMBI,KERALA,104
S1170,AYYAPPAN MANAKKAL,Independent,IRINJALAKUDA,KERALA,100
S1123,DASAN S/O KUNHIKELU,Independent,QUILANDY,KERALA,99
S11104,JYOTHI ABRAHAM,Independent,ALAPPUZHA,KERALA,98
S11132,K. SURENDRAN,Independent,KAZHAKOOTTAM,KERALA,97
S11127,HARIKRISHNAN S G,Independent,VARKALA,KERALA,97
S1175,SUBRAN,Independent,ANGAMALY,KERALA,96
S11130,ANVAR SADATH,Independent,NEDUMANGAD,KERALA,95
S1121,ABDULLA,Independent,KUTTIADI,KERALA,95
S11113,OMALLOOR RAMACHANDRAN,Ambedkarite Party of India,ARANMULA,KERALA,95
S1120,RAMAKRISHNAN VATTAKANDI,Independent,VADAKARA,KERALA,94
S11130,KUMAR,Independent,NEDUMANGAD,KERALA,93
S1149,T T BALARAMAN,Independent,THRITHALA,KERALA,91
S1188,CHELLADURAI .M,Independent,DEVIKULAM,KERALA,89
S1113,RAJAN O P,Independent,THALASSERY,KERALA,89
S1131,SHAHEEDA C P,Independent,KODUVALLY,KERALA,88
S1116,ARUVIKKAL KRISHNAN,Communist Party of India (Marxist-Leninist) (Liberation),PERAVOOR,KERALA,86
S1150,SHAJIMON,Independent,PATTAMBI,KERALA,86
S11135,RAJEEV KUMAR G S,Independent,NEMOM,KERALA,84
S1198,RIJOMON MATHEW,Independent,PUTHUPPALLY,KERALA,83
S1149,BALARAMAN,Independent,THRITHALA,KERALA,81
S111,ABDUL LATHEEF I,Independent,MANJESHWAR,KERALA,79
S111,MOHAMMAD ASHRAF PAPPIYAR HOUSE,Independent,MANJESHWAR,KERALA,78
S1149,ABBAS,Independent,THRITHALA,KERALA,77
S1181,RAJKUMAR,Independent,THRIPUNITHURA,KERALA,77
S1149,RAJESH S/O RAMANKUTTY,Independent,THRITHALA,KERALA,74
S11101,SANTHOSH JOSEPH,Independent,POONJAR,KERALA,73
S1124,T.M. RAMAKRISHNAN S/O NARAYANAN NAIR,Independent,PERAMBRA,KERALA,72
S1164,P V CHANDRAN,Independent,MANALUR,KERALA,71
S1164,SUJITH,Independent,MANALUR,KERALA,70
S1113,RAJAN V P,Independent,THALASSERY,KERALA,69
S11107,SOUMYA V.SASIDHARAN,Independent,HARIPAD,KERALA,69
S11137,SIMIYON L P,Independent,PARASSALA,KERALA,68
S1116,C. SHYLAJA,Independent,PERAVOOR,KERALA,68
S11132,SREEKANTAN NAIR V.,Independent,KAZHAKOOTTAM,KERALA,68
S1127,RAVEENDRANATHAN NAIR,Independent,KOZHIKODE NORTH,KERALA,68
S1199,DR.KALKI P,Independent,CHANGANASSERY,KERALA,67
S1124,P.K. BIJU MASTER,Independent,PERAMBRA,KERALA,66
S1116,SUNNY,Independent,PERAVOOR,KERALA,66
S11133,SREEKANTAN NAIR V,Independent,VATTIYOORKAVU,KERALA,66
S11135,KAMALESWARAM HARI,Independent,NEMOM,KERALA,64
S111,MOHAMMED ASHRAF K A C. M. HOUSE,Independent,MANJESHWAR,KERALA,64
S1124,K. RAMAKRISHNAN S/O GOVINDAN NAIR,Independent,PERAMBRA,KERALA,62
S11133,MURALIDHARAN. P S/O. K. PONNAN,Independent,VATTIYOORKAVU,KERALA,62
S11107,RAMESH C,Independent,HARIPAD,KERALA,59
